"","date","visit","farm","order","cow_id","quarter","path_1","path1_imi","path_2","path2_imi","path_3","path3_imi","path_4","path4_imi","quarter_code","isolate_1","path_1_maldi_final_id","fix_1","isolate_2","path_2_maldi_final_id","fix_2","isolate_3","path_3_maldi_final_id","fix_3","isolate_4","path_4_maldi_final_id","fix_4","clinical","blind","teatinj","pstmilking","mixed_inf_series","dup_not_collected","imi_series","hygiene_scorer_1","hygiene_1","hygiene_scorer_2","hygiene_2","cc_1","cc_2","cc_3","scc","contam","contam_comment"
"127","1.14.2020","first","Glennview",7,"54","LH","strep","yes27","cns","yes27","?","other31","","",27,"gv012","","","gv013","","","gv0049","",NA,"","",NA,"","","","","yes","","yes","j",2,"c",2,NA,NA,NA,270000,"",""
"128","1.14.2020","first","Glennview",7,"54","RH","cns","yes27","strep","yes27","","","","",27,"gv014","","","gv015","","","","",NA,"","",NA,"","","","","yes","","yes","j",2,"c",2,NA,NA,NA,190000,"",""
"129","1.14.2020","first","Glennview",8,"160","RH","cns","yes2","","","","","","",2,"gv016","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,270000,"",""
"130","1.14.2020","first","Glennview",9,"456","LH","strep","yes27","cns","yes27","","","","",27,"gv017","","","gv018","","","","",NA,"","",NA,"","","","","yes","","yes","j",3,"c",2,NA,NA,NA,290000,"",""
"131","1.14.2020","first","Glennview",9,"456","LF","cns","yes2","","","","","","",2,"gv019","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",2,NA,NA,NA,120000,"",""
"132","1.14.2020","first","Glennview",11,"199","LH","cns","yes2","","","","","","",2,"gv023","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",2,NA,NA,NA,120000,"",""
"133","1.14.2020","first","Glennview",11,"199","RH","cns","yes2","","","","","","",2,"gv024","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",2,NA,NA,NA,190000,"",""
"134","1.14.2020","first","Glennview",16,"192","RF","cns","yes2","","","","","","",2,"gv027","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,3e+05,"",""
"135","1.14.2020","first","Glennview",18,"27","RH","cns","yes2","","","","","","",2,"gv030","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,72000,"",""
"136","1.14.2020","first","Glennview",25,"70","RF","cns","yes2","","","","","","",2,"gv038","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",3,NA,NA,NA,140000,"",""
"137","1.14.2020","first","Glennview",27,"42","LF","cns","yes2","","","","","","",2,"gv039","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,310000,"",""
"138","1.14.2020","first","Glennview",28,"43","RH","cns","yes2","","","","","","",2,"gv041","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,6100000,"",""
"139","1.14.2020","first","Glennview",29,"207","LH","cns","yes2","","","","","","",2,"gv042","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,84000,"",""
"140","1.14.2020","first","Glennview",33,"79","RH","cns","yes2","","","","","","",2,"gv045","","","","","","","",NA,"","",NA,"","","","","","","yes","j",2,"c",3,NA,NA,NA,620000,"",""
"141","1.14.2020","first","Glennview",33,"79","RF","cns","yes1","","","","","","",1,"gv046","","","","","","","",NA,"","",NA,"","","","","","","yes","j",2,"c",3,NA,NA,NA,22000,"",""
"142","1.14.2020","first","Glennview",35,"205","LH","cns","yes2","","","","","","",2,"gv047","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,63000,"",""
"143","1.14.2020","first","Glennview",35,"205","RH","cns","yes2","","","","","","",2,"gv048","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,22000,"",""
"144","2.19.2020","second","Glennview",3,"173","LH","cns","yes2","","","","","","",2,"gv050","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,390000,"",""
"145","2.19.2020","second","Glennview",3,"173","RH","cns","yes1","","","","","","",1,"gv051","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,67000,"",""
"146","2.19.2020","second","Glennview",8,"133","LH","cns","yes2","","","","","","",2,"gv059","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",4,"c",3,NA,NA,NA,46000,"",""
"147","2.19.2020","second","Glennview",9,"79","RH","cns","yes27","cns","yes27","","","","",27,"gv062","","","gv063","","","","",NA,"","",NA,"","","","","tbd","","yes","m",2,"c",2,NA,NA,NA,270000,"",""
"148","2.19.2020","second","Glennview",13,"54","LH","strep","yes27","cns","yes27","","","","",27,"gv064","","","gv065","","","","",NA,"","",NA,"","","","","yes","","yes","m",2,"c",2,NA,NA,NA,190000,"",""
"149","2.19.2020","second","Glennview",14,"27","RH","cns","yes2","","","","","","",2,"gv069","","","","","","","",NA,"","",NA,"","","","","","","yes","m",3,"c",2,NA,NA,NA,67000,"",""
"150","2.19.2020","second","Glennview",18,"42","LF","cns","yes2","","","","","","",2,"gv073","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,160000,"",""
"151","2.19.2020","second","Glennview",20,"160","RH","cns","yes2","","","","","","",2,"gv076","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",2,NA,NA,NA,120000,"",""
"152","2.19.2020","second","Glennview",23,"165","RF","cns","yes2","","","","","","",2,"gv081","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",3,"c",2,NA,NA,NA,220000,"",""
"153","2.19.2020","second","Glennview",27,"169","LF","cns","yes1","","","","","","",1,"gv085","staphylococcus equorum","","","","","","",NA,"","",NA,"","","","","no","","yes","m",3,"c",3,NA,NA,NA,10000,"",""
"154","2.19.2020","second","Glennview",29,"204","LH","cns","yes2","","","","","","",2,"gv088","no id","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,4000,"",""
"155","2.19.2020","second","Glennview",30,"207","LH","cns","yes1","","","","","","",1,"gv089","no id","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",3,NA,NA,NA,66000,"",""
"156","2.19.2020","second","Glennview",31,"192","RF","cns","yes2","","","","","","",2,"gv090","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",3,NA,NA,NA,130000,"",""
"157","2.19.2020","second","Glennview",32,"199","LH","cns","yes2","","","","","","",2,"gv091","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",2,NA,NA,NA,40000,"",""
"158","2.19.2020","second","Glennview",32,"199","RH","cns","yes2","","","","","","",2,"gv092","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",2,NA,NA,NA,79000,"",""
"159","2.19.2020","second","Glennview",33,"70","LF","cns","yes2","","","","","","",2,"gv095","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,86000,"",""
"160","2.19.2020","second","Glennview",35,"198","LH","cns","yes2","","","","","","",2,"gv097","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,66000,"",""
"161","2.19.2020","second","Glennview",35,"198","LF","cns","yes2","","","","","","",2,"gv098","staphylococcus saprophyticus","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,4000,"",""
"162","2.19.2020","second","Glennview",36,"93","RH","strep","yes27","cns","yes27","","","","",27,"gv099","streptococcus uberis","","gv100","staphylococcus equorum","","","",NA,"","",NA,"","","","","yes","","yes","m",2,"c",3,NA,NA,NA,3900000,"",""
"163","3.19.2020","third","Glennview",2,"199","LH","cns","yes2","","","","","","",2,"gv101","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,46000,"",""
"164","3.19.2020","third","Glennview",2,"199","RH","cns","yes2","","","","","","",2,"gv102","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,120000,"",""
"165","3.19.2020","third","Glennview",3,"172","RF","cns","yes2","","","","","","",2,"gv104","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,7000,"",""
"166","3.19.2020","third","Glennview",6,"173","LH","cns","yes2","","","","","","",2,"gv109","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",4,"c",4,NA,NA,NA,2e+05,"",""
"167","3.19.2020","third","Glennview",6,"173","RH","cns","yes1","","","","","","",1,"gv110","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",4,"c",4,NA,NA,NA,130000,"",""
"168","3.19.2020","third","Glennview",7,"198","LH","cns","yes2","","","","","","",2,"gv111","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,370000,"",""
"169","3.19.2020","third","Glennview",8,"165","RF","cns","yes2","cns","other18","","","","",2,"gv115","staphylococcus chromogenes","","gv160","staphylococcus chromogenes","","","",NA,"","",NA,"","","","","tbd","","yes","j",3,"c",3,NA,NA,NA,240000,"",""
"170","3.19.2020","third","Glennview",10,"42","LF","cns","yes2","","","","","","",2,"gv117","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,120000,"",""
"171","3.19.2020","third","Glennview",12,"79","RH","cns","yes2","","","","","","",2,"gv120","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",4,NA,NA,NA,2e+05,"",""
"172","3.19.2020","third","Glennview",12,"79","RF","cns","yes29","","","","","","",29,"gv121","staphylococcus equorum","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",4,NA,NA,NA,11000,"",""
"173","3.19.2020","third","Glennview",13,"93","LH","corynebac","yes27","cns","yes27","","","","",27,"gv122","corynebacterium casei","","gv123","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,26000,"",""
"174","3.19.2020","third","Glennview",13,"93","LF","cns","yes29","","","","","","",29,"gv124","staphylococcus equorum","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,30000,"",""
"175","3.19.2020","third","Glennview",15,"128","RH","cns","yes1","corynebac","no5","","","","",1,"gv131","","","gv132","corynebacterium species","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",3,NA,NA,NA,12000,"",""
"176","3.19.2020","third","Glennview",23,"207","LH","cns","yes2","","","","","","",2,"gv136","no id","yes","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",4,NA,NA,NA,110000,"",""
"177","3.19.2020","third","Glennview",24,"54","LH","strep","yes27","cns","yes27","","","","",27,"gv137","streptococcus uberis","","gv138","staphylococcus chromogenes","","","",NA,"","",NA,"","","","","yes","","yes","j",1,"c",4,NA,NA,NA,87000,"",""
"178","3.19.2020","third","Glennview",26,"27","RH","cns","yes27","cns","yes27","","","","",27,"gv144","staphylococcus chromogenes","","gv145","staphylococcus chromogenes","","","",NA,"","",NA,"","","","","tbd","","yes","j",1,"c",3,NA,NA,NA,70000,"",""
"179","3.19.2020","third","Glennview",27,"205","LH","cns","yes1","","","","","","",1,"gv146","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,460000,"",""
"180","3.19.2020","third","Glennview",27,"205","RH","cns","yes2","","","","","","",2,"gv147","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,58000,"",""
"181","3.19.2020","third","Glennview",28,"70","LF","cns","yes2","","","","","","",2,"gv150","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,62000,"",""
"182","3.19.2020","third","Glennview",31,"192","RF","cns","yes2","","","","","","",2,"gv154","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,63000,"",""
"183","1.17.2020","first","Paddlebridge",4,"germ1140","RH","cns","yes2","","","","","","",2,"pb001","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,150000,"",""
"184","1.17.2020","first","Paddlebridge",8,"kyra35","RH","cns","yes2","cns","other18","","","","",2,"pb002","","","pb003","","","","",NA,"","",NA,"","","","","tbd","","yes","j",1,"c",1,NA,NA,NA,210000,"",""
"185","1.17.2020","first","Paddlebridge",12,"fitzi13","RF","cns","yes2","","","","","","",2,"pb005","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",4,NA,NA,NA,56000,"",""
"186","1.17.2020","first","Paddlebridge",14,"minerva34","RF","cns","yes2","","","","","","",2,"pb007","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,130000,"",""
"187","1.17.2020","first","Paddlebridge",17,"likely30","LH","strep","yes27","cns","yes27","","","","",27,"pb009","","","pb008","","","","",NA,"","",NA,"","","","","yes","","yes","j",2,"c",1,NA,NA,NA,130000,"",""
"188","1.17.2020","first","Paddlebridge",17,"likely30","LF","strep","yes27","cns","yes27","","","","",27,"pb010","","","pb011","","","","",NA,"","",NA,"","","","","yes","","yes","j",2,"c",1,NA,NA,NA,5e+05,"",""
"189","1.17.2020","first","Paddlebridge",19,"farrent31","LH","cns","yes2","","","","","","",2,"pb013","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,70000,"",""
"190","1.17.2020","first","Paddlebridge",19,"farrent31","RH","cns","yes2","","","","","","",2,"pb014","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,36000,"",""
"191","1.17.2020","first","Paddlebridge",24,"shiela375","RH","cns","yes1","","","","","","",1,"pb016","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,440000,"",""
"192","1.17.2020","first","Paddlebridge",25,"guana362","LH","cns","yes2","","","","","","",2,"pb017","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,80000,"",""
"193","1.17.2020","first","Paddlebridge",27,"saige313","LF","cns","yes2","","","","","","",2,"pb019","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,570000,"",""
"194","1.17.2020","first","Paddlebridge",27,"saige313","RH","cns","yes2","","","","","","",2,"pb020","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,3e+06,"",""
"195","1.17.2020","first","Paddlebridge",28,"sapphire338","RH","cns","yes2","","","","","","",2,"pb021","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",4,NA,NA,NA,260000,"",""
"196","1.17.2020","first","Paddlebridge",30,"gift379","LF","cns","yes2","","","","","","",2,"pb023","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,210000,"",""
"197","1.17.2020","first","Paddlebridge",30,"gift379","RF","cns","yes2","","","","","","",2,"pb024","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,190000,"",""
"198","1.17.2020","first","Paddlebridge",32,"farrah363","LF","cns","yes2","","","","","","",2,"pb026","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,73000,"",""
"199","1.17.2020","first","Paddlebridge",32,"farrah363","RF","cns","yes2","","","","","","",2,"pb027","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,220000,"",""
"200","1.17.2020","first","Paddlebridge",33,"annabeth2","LH","cns","yes2","","","","","","",2,"pb028","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,24000,"",""
"201","2.21.2020","second","Paddlebridge",9,"farrent31","LH","cns","yes2","","","","","","",2,"pb030","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",3,"c",3,NA,NA,NA,46000,"",""
"202","2.21.2020","second","Paddlebridge",9,"farrent31","RH","cns","yes2","","","","","","",2,"pb031","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",3,"c",3,NA,NA,NA,50000,"",""
"203","2.21.2020","second","Paddlebridge",10,"kyra35","RH","cns","yes2","","","","","","",2,"pb032","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",4,"c",4,NA,NA,NA,79000,"",""
"204","2.21.2020","second","Paddlebridge",12,"fitzi13","RF","cns","yes2","","","","","","",2,"pb033","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,46000,"",""
"205","2.21.2020","second","Paddlebridge",13,"minerva34","RF","cns","yes2","","","","","","",2,"pb034","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,95000,"",""
"206","2.21.2020","second","Paddlebridge",18,"likely30","LH","strep","yes27","cns","yes27","","","","",27,"pb036","","","pb037","","","","",NA,"","",NA,"","","","","yes","","yes","m",2,"c",2,NA,NA,NA,72000,"",""
"207","2.21.2020","second","Paddlebridge",18,"likely30","LF","strep","yes27","cns","yes27","","","","",27,"pb038","","","pb039","","","","",NA,"","",NA,"","","","","yes","","yes","m",2,"c",2,NA,NA,NA,570000,"",""
"208","2.21.2020","second","Paddlebridge",22,"marney382","LH","cns","yes2","","","","","","",2,"pb041","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,26000,"",""
"209","2.21.2020","second","Paddlebridge",23,"shiela375","LH","cns","yes2","","","","","","",2,"pb043","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,7000,"",""
"210","2.21.2020","second","Paddlebridge",23,"shiela375","RH","cns","yes2","","","","","","",2,"pb044","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,3100000,"",""
"211","2.21.2020","second","Paddlebridge",24,"sapphire338","RH","cns","yes2","","","","","","",2,"pb047","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",3,NA,NA,NA,81000,"",""
"212","2.21.2020","second","Paddlebridge",26,"guana362","LH","cns","yes2","","","","","","",2,"pb051","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,130000,"",""
"213","2.21.2020","second","Paddlebridge",27,"scrapie278","RH","cns","yes2","","","","","","",2,"pb052","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",4,"c",4,NA,NA,NA,210000,"",""
"214","2.21.2020","second","Paddlebridge",28,"gift379","LF","cns","yes1","","","","","","",1,"pb054","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,150000,"",""
"215","2.21.2020","second","Paddlebridge",28,"gift379","RF","cns","yes2","","","","","","",2,"pb055","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,180000,"",""
"216","2.21.2020","second","Paddlebridge",33,"saige313","LF","cns","yes2","","","","","","",2,"pb056","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,480000,"",""
"217","2.21.2020","second","Paddlebridge",33,"saige313","RH","cns","yes2","","","","","","",2,"pb057","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,530000,"",""
"218","2.21.2020","second","Paddlebridge",35,"farrah363","LF","cns","yes2","","","","","","",2,"pb060","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,47000,"",""
"219","2.21.2020","second","Paddlebridge",35,"farrah363","RF","cns","yes2","","","","","","",2,"pb061","","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,120000,"",""
"220","3.20.2020","third","Paddlebridge",1,"germ1140","RH","cns","yes2","","","","","","",2,"pb062","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,46000,"",""
"221","3.20.2020","third","Paddlebridge",4,"loha32","RH","cns","yes2","","","","","","",2,"pb064","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,3000,"",""
"222","3.20.2020","third","Paddlebridge",10,"minerva34","RF","cns","yes2","","","","","","",2,"pb069","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,1600000,"",""
"223","3.20.2020","third","Paddlebridge",14,"kyra35","RH","cns","yes2","","","","","","",2,"pb070","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,72000,"",""
"224","3.20.2020","third","Paddlebridge",15,"farrent31","LH","cns","yes2","","","","","","",2,"pb071","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,85000,"",""
"225","3.20.2020","third","Paddlebridge",15,"farrent31","RH","cns","yes2","","","","","","",2,"pb072","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,28000,"",""
"226","3.20.2020","third","Paddlebridge",16,"fitzi13","LH","cns","yes2","","","","","","",2,"pb073","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,190000,"",""
"227","3.20.2020","third","Paddlebridge",16,"fitzi13","RF","cns","yes2","","","","","","",2,"pb074","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,58000,"",""
"228","3.20.2020","third","Paddlebridge",21,"sapphire338","RH","cns","yes2","","","","","","",2,"pb076","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",4,"c",4,NA,NA,NA,140000,"",""
"229","3.20.2020","third","Paddlebridge",22,"likely30","LH","cns","yes27","strep","yes27","","","","",27,"pb077","","","pb078","","","","",NA,"","",NA,"","","","","yes","","yes","j",1,"c",2,NA,NA,NA,59000,"",""
"230","3.20.2020","third","Paddlebridge",22,"likely30","LF","cns","yes27","strep","yes27","","","","",27,"pb079","","","pb080","","","","",NA,"","",NA,"","","","","yes","","yes","j",1,"c",2,NA,NA,NA,180000,"",""
"231","3.20.2020","third","Paddlebridge",23,"vida6","LF","cns","yes2","","","","","","",2,"pb082","no id","yes","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,26000,"",""
"232","3.20.2020","third","Paddlebridge",24,"shiela375","RH","cns","yes2","","","","","","",2,"pb083","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,78000,"",""
"233","3.20.2020","third","Paddlebridge",25,"marney382","LH","cns","yes27","strep","yes27","","","","",27,"pb084","staphylococcus sciuri","","pb085","aerococcus species","yes","","",NA,"","",NA,"","","","","yes","","yes","j",2,"c",2,NA,NA,NA,37000,"",""
"234","3.20.2020","third","Paddlebridge",25,"marney382","RH","cns","yes27","strep","yes27","","","","",27,"pb087","no id","","pb088","aerococcus viridans","yes","","",NA,"","",NA,"","","","","yes","","yes","j",2,"c",2,NA,NA,NA,72000,"",""
"235","3.20.2020","third","Paddlebridge",27,"guana362","LH","cns","yes2","","","","","","",2,"pb090","staphylococcus haemolyticus","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,12000,"",""
"236","3.20.2020","third","Paddlebridge",28,"gift379","LF","cns","yes2","","","","","","",2,"pb091","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,130000,"",""
"237","3.20.2020","third","Paddlebridge",28,"gift379","RF","cns","yes1","","","","","","",1,"pb092","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,180000,"",""
"238","3.20.2020","third","Paddlebridge",30,"chapstick1","LF","cns","yes27","cns","yes27","","","","",27,"pb093","staphylococcus hominis","","pb094","no id","yes","","",NA,"","",NA,"","","","","yes","","yes","j",1,"c",1,NA,NA,NA,0,"",""
"239","3.20.2020","third","Paddlebridge",30,"chapstick1","RH","cns","yes1","","","","","","",1,"pb095","staphylococcus auricularis","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,2000,"",""
"240","3.20.2020","third","Paddlebridge",32,"scrapie278","RH","cns","yes2","","","","","","",2,"pb096","staphylococcus capitis","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,86000,"",""
"241","3.20.2020","third","Paddlebridge",33,"saige313","LF","cns","yes2","","","","","","",2,"pb098","no id","yes","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,320000,"",""
"242","3.20.2020","third","Paddlebridge",33,"saige313","RH","cns","yes2","","","","","","",2,"pb099","staphylococcus warneri","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,250000,"",""
"243","3.20.2020","third","Paddlebridge",34,"farrah363","LF","cns","yes2","","","","","","",2,"pb100","staphylococcus simulans","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,540000,"",""
"244","3.20.2020","third","Paddlebridge",34,"farrah363","RF","cns","yes2","","","","","","",2,"pb101","staphylococcus simulans","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,7000,"",""
"245","12.19.2019","first","Lynd",3,"life","LF","cns","yes2","","","","","","",2,"lf003","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,37000,"",""
"246","12.19.2019","first","Lynd",4,"ambrosia","LH","cns","yes2","","","","","","",2,"lf005","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,71000,"",""
"247","12.19.2019","first","Lynd",5,"klondike","RF","cns","yes2","","","","","","",2,"lf006","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,90000,"",""
"248","12.19.2019","first","Lynd",6,"webster","RF","cns","yes2","","","","","","",2,"lf007","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,187000,"",""
"249","12.19.2019","first","Lynd",9,"chaloopa","LH","cns","yes2","","","","","","",2,"lf008","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,231000,"",""
"250","12.19.2019","first","Lynd",9,"chaloopa","LF","cns","yes2","","","","","","",2,"lf009","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,130000,"",""
"251","12.19.2019","first","Lynd",9,"chaloopa","RH","cns","yes2","","","","","","",2,"lf010","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,169000,"",""
"252","12.19.2019","first","Lynd",10,"licorice","LH","cns","yes2","","","","","","",2,"lf011","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,36000,"",""
"253","12.19.2019","first","Lynd",10,"licorice","RH","cns","yes2","","","","","","",2,"lf012","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,63000,"",""
"254","12.19.2019","first","Lynd",11,"jitterbug","LH","cns","yes2","","","","","","",2,"lf013","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,6000,"",""
"255","12.19.2019","first","Lynd",11,"jitterbug","RH","cns","yes2","","","","","","",2,"lf014","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,40000,"",""
"256","12.19.2019","first","Lynd",12,"lilac","RH","cns","yes2","","","","","","",2,"lf015","","","","","","","",NA,"","",NA,"","","","","no","","yes",NA,NA,NA,NA,NA,NA,NA,20000,"",""
