"","cow_id","quarter","first_date","first_visit","first_farm","first_order","first_path_1","first_path1_imi","first_path_2","first_path2_imi","first_path_3","first_path3_imi","first_path_4","first_path4_imi","first_quarter_code","first_isolate_1","first_path_1_maldi_final_id","first_fix_1","first_isolate_2","first_path_2_maldi_final_id","first_fix_2","first_isolate_3","first_path_3_maldi_final_id","first_fix_3","first_isolate_4","first_path_4_maldi_final_id","first_fix_4","first_clinical","first_blind","first_teatinj","first_pstmilking","first_mixed.inf_series","first_dup_not_collected","first_imi_series","first_hygiene_scorer_1","first_hygiene_1","first_hygiene_scorer_2","first_hygiene_2","first_cc_1","first_cc_2","first_cc_3","first_scc","first_contam","first_contam_comment","first_uniqueID","second_date","second_visit","second_farm","second_order","second_path_1","second_path1_imi","second_path_2","second_path2_imi","second_path_3","second_path3_imi","second_path_4","second_path4_imi","second_quarter_code","second_isolate_1","second_path_1_maldi_final_id","second_fix_1","second_isolate_2","second_path_2_maldi_final_id","second_fix_2","second_isolate_3","second_path_3_maldi_final_id","second_fix_3","second_isolate_4","second_path_4_maldi_final_id","second_fix_4","second_clinical","second_blind","second_teatinj","second_pstmilking","second_mixed.inf_series","second_dup_not_collected","second_imi_series","second_hygiene_scorer_1","second_hygiene_1","second_hygiene_scorer_2","second_hygiene_2","second_cc_1","second_cc_2","second_cc_3","second_scc","second_contam","second_contam_comment","second_uniqueID","third_date","third_visit","third_farm","third_order","third_path_1","third_path1_imi","third_path_2","third_path2_imi","third_path_3","third_path3_imi","third_path_4","third_path4_imi","third_quarter_code","third_isolate_1","third_path_1_maldi_final_id","third_fix_1","third_isolate_2","third_path_2_maldi_final_id","third_fix_2","third_isolate_3","third_path_3_maldi_final_id","third_fix_3","third_isolate_4","third_path_4_maldi_final_id","third_fix_4","third_clinical","third_blind","third_teatinj","third_pstmilking","third_mixed.inf_series","third_dup_not_collected","third_imi_series","third_hygiene_scorer_1","third_hygiene_1","third_hygiene_scorer_2","third_hygiene_2","third_cc_1","third_cc_2","third_cc_3","third_scc","third_contam","third_contam_comment","third_uniqueID","fourth_date","fourth_visit","fourth_farm","fourth_order","fourth_path_1","fourth_path1_imi","fourth_path_2","fourth_path2_imi","fourth_path_3","fourth_path3_imi","fourth_path_4","fourth_path4_imi","fourth_quarter_code","fourth_isolate_1","fourth_path_1_maldi_final_id","fourth_fix_1","fourth_isolate_2","fourth_path_2_maldi_final_id","fourth_fix_2","fourth_isolate_3","fourth_path_3_maldi_final_id","fourth_fix_3","fourth_isolate_4","fourth_path_4_maldi_final_id","fourth_fix_4","fourth_clinical","fourth_blind","fourth_teatinj","fourth_pstmilking","fourth_mixed.inf_series","fourth_dup_not_collected","fourth_imi_series","fourth_hygiene_scorer_1","fourth_hygiene_1","fourth_hygiene_scorer_2","fourth_hygiene_2","fourth_cc_1","fourth_cc_2","fourth_cc_3","fourth_scc","fourth_contam","fourth_contam_comment","fourth_uniqueID"
"60","719_BJ","LH","12.17.2019","first","BJ",7,"cns","yes2","","","","","","",2,"bj008","staphylococcus simulans","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",3,NA,NA,NA,"244000","","","719_BJ_LH","1.29.2020","second","BJ",8,"cns","yes1","","","","","","",1,"bj035","staphylococcus simulans","","","","","","",NA,"","",NA,"","","","","no","","yes","j",4,"c",3,NA,NA,NA,"120000","","","719_BJ_LH","2.26.2020","third","BJ",13,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",1,"c",1,NA,NA,NA,"130000","","","719_BJ_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"719_BJ_LH_fourth"
"61","719_BJ","RH","12.17.2019","first","BJ",7,"","","","","","","","",15,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"18000","","","719_BJ_RH","1.29.2020","second","BJ",8,"gramneg.noncoli","yes2","","","","","","",2,"bj036","wautersiella falsenii","","","","","","",NA,"","",NA,"","","","","no","","yes","j",4,"c",3,NA,NA,NA,"42000","","","719_BJ_RH","2.26.2020","third","BJ",13,"cns","yes2","","","","","","",2,"bj063","staphylococcus simulans","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,"270000","","","719_BJ_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"719_BJ_RH_fourth"
"62","720_BJ","RH","12.17.2019","first","BJ",10,"cns","yes2","","","","","","",2,"bj011","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",2,NA,NA,NA,"74000","","","720_BJ_RH","1.29.2020","second","BJ",7,"cns","yes2","","","","","","",2,"bj033","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"64000","","","720_BJ_RH","2.26.2020","third","BJ",12,"cns","yes2","","","","","","",2,"bj061","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",2,NA,NA,NA,"230000","","","720_BJ_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"720_BJ_RH_fourth"
"63","727_BJ","LF","12.17.2019","first","BJ",11,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"51000","","","727_BJ_LF","1.29.2020","second","BJ",12,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"0","","","727_BJ_LF","2.26.2020","third","BJ",7,"cns","other12","","","","","","",12,"bj057","staphylococcus species","","","","","","",NA,"","",NA,"","","","","","","no","m",2,"c",2,NA,NA,NA,"44000","","","727_BJ_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"727_BJ_LF_fourth"
"64","731_BJ","LF","12.17.2019","first","BJ",19,"cns","yes2","","","","","","",2,"bj016","staphylococcus species","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,"1739000","","","731_BJ_LF","1.29.2020","second","BJ",15,"cns","yes2","","","","","","",2,"bj043","staphylococcus species","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",2,NA,NA,NA,"140000","","","731_BJ_LF","2.26.2020","third","BJ",16,"cns","yes2","","","","","","",2,"bj069","staphylococcus species","","","","","","",NA,"","",NA,"","","","","no","","yes","m",4,"c",4,NA,NA,NA,"2000000","","","731_BJ_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"731_BJ_LF_fourth"
"65","733_BJ","LF","12.17.2019","first","BJ",15,"cns","yes2","","","","","","",2,"bj012","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,"286000","","","733_BJ_LF","1.29.2020","second","BJ",19,"cns","yes2","","","","","","",2,"bj044","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,"42000","","","733_BJ_LF","2.26.2020","third","BJ",21,"cns","yes2","","","","","","",2,"bj072","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,"170000","","","733_BJ_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"733_BJ_LF_fourth"
"66","733_BJ","LH","12.17.2019","first","BJ",15,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"15000","","","733_BJ_LH","1.29.2020","second","BJ",19,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"6000","","","733_BJ_LH","2.26.2020","third","BJ",21,"cns","yes2","","","","","","",2,"bj071","kocuria carniphila","yes","","","","","",NA,"","",NA,"","","","","no","","yes","m",1,"c",1,NA,NA,NA,"10000","","","733_BJ_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"733_BJ_LH_fourth"
"67","739_BJ","LH","12.17.2019","first","BJ",8,"cns","yes2","","","","","","",2,"bj009","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",3,NA,NA,NA,"36000","","","739_BJ_LH","1.29.2020","second","BJ",11,"cns","yes2","","","","","","",2,"bj040","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,"23000","","","739_BJ_LH","2.26.2020","third","BJ",14,"cns","yes2","","","","","","",2,"bj064","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","m",4,"c",4,NA,NA,NA,"66000","","","739_BJ_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"739_BJ_LH_fourth"
"68","754_BJ","LF","12.17.2019","first","BJ",3,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",4,NA,NA,NA,"8000","","","754_BJ_LF","1.29.2020","second","BJ",5,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"5000","","","754_BJ_LF","2.26.2020","third","BJ",4,"cns","yes2","","","","","","",2,"bj053","kocuria species","yes","","","","","",NA,"","",NA,"","","","","no","","yes","m",2,"c",3,NA,NA,NA,"4000","","","754_BJ_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"754_BJ_LF_fourth"
"69","755_BJ","RF","12.17.2019","first","BJ",31,"cns","yes2","","","","","","",2,"bj022","corynebacterium species","yes","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,"5000","","","755_BJ_RF","1.29.2020","second","BJ",33,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"16000","","","755_BJ_RF","2.26.2020","third","BJ",32,"","","","","","","","",10,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,"6000","","","755_BJ_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"755_BJ_RF_fourth"
"70","755_BJ","RH","12.17.2019","first","BJ",31,"cns","yes2","","","","","","",2,"bj021","corynebacterium variabile","yes","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,"9000","","","755_BJ_RH","1.29.2020","second","BJ",33,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"16000","","","755_BJ_RH","2.26.2020","third","BJ",32,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,"7000","","","755_BJ_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"755_BJ_RH_fourth"
"71","757_BJ","LF","12.17.2019","first","BJ",1,"cns","yes1","","","","","","",1,"bj001","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,"3000","","","757_BJ_LF","1.29.2020","second","BJ",1,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"2000","","","757_BJ_LF","2.26.2020","third","BJ",2,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","m",1,"c",1,NA,NA,NA,"5000","","","757_BJ_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"757_BJ_LF_fourth"
"72","761_BJ","LF","12.17.2019","first","BJ",30,"cns","other17","","","","","","",17,"bj019","corynebacterium species","yes","","","","","",NA,"","",NA,"","","","","no","","no","j",3,"c",3,NA,NA,NA,"8000","","","761_BJ_LF","1.29.2020","second","BJ",27,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"7000","","","761_BJ_LF","2.26.2020","third","BJ",26,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",4,"c",4,NA,NA,NA,"2000","","","761_BJ_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"761_BJ_LF_fourth"
"73","761_BJ","LH","12.17.2019","first","BJ",30,"cns","yes2","cns","other18","","","","",2,"bj018","staphylococcus chromogenes","","bj026","staphylococcus chromogenes","","","",NA,"","",NA,"","","","","tbd","","yes","j",3,"c",3,NA,NA,NA,"246000","","","761_BJ_LH","1.29.2020","second","BJ",27,"sa","yes2","","","","","","",2,"bj047","staphylococcus chromogenes","yes","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,"81000","","","761_BJ_LH","2.26.2020","third","BJ",26,"cns","yes2","","","","","","",2,"bj076","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","m",4,"c",4,NA,NA,NA,"70000","","","761_BJ_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"761_BJ_LH_fourth"
"74","763_BJ","RF","12.17.2019","first","BJ",20,"cns","yes2","","","","","","",2,"bj017","micrococcus species","yes","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,"7000","","","763_BJ_RF","1.29.2020","second","BJ",22,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"8000","","","763_BJ_RF","2.26.2020","third","BJ",20,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",3,"c",3,NA,NA,NA,"9000","","","763_BJ_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"763_BJ_RF_fourth"
"75","79_Glennview","RF","1.14.2020","first","Glennview",33,"cns","yes1","","","","","","",1,"gv046","","","","","","","",NA,"","",NA,"","","","","","","yes","j",2,"c",3,NA,NA,NA,"22000","","","79_Glennview_RF","2.19.2020","second","Glennview",9,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,"13000","","","79_Glennview_RF","3.19.2020","third","Glennview",12,"cns","yes29","","","","","","",29,"gv121","staphylococcus equorum","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",4,NA,NA,NA,"11000","","","79_Glennview_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79_Glennview_RF_fourth"
"76","79_Glennview","RH","1.14.2020","first","Glennview",33,"cns","yes2","","","","","","",2,"gv045","","","","","","","",NA,"","",NA,"","","","","","","yes","j",2,"c",3,NA,NA,NA,"620000","","","79_Glennview_RH","2.19.2020","second","Glennview",9,"cns","yes27","cns","yes27","","","","",27,"gv062","","","gv063","","","","",NA,"","",NA,"","","","","tbd","","yes","m",2,"c",2,NA,NA,NA,"270000","","","79_Glennview_RH","3.19.2020","third","Glennview",12,"cns","yes2","","","","","","",2,"gv120","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",4,NA,NA,NA,"200000","","","79_Glennview_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79_Glennview_RH_fourth"
"77","869_Choiniere","RH","12.11.2019","first","Choiniere",30,"cns","yes2","","","","","","",2,"cf056","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,"40000","","","869_Choiniere_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"869_Choiniere_RH_fourth"
"78","87_Choiniere","LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.16.2020","fourth","Choiniere",25,"cns","yes27","cns","yes27","","","","",27,"cf225","","","cf226","","","","",NA,"","",NA,"","","","yes","tbd","","yes","j",2,"c",2,NA,NA,NA,"800000","","","87_Choiniere_LF_fourth"
"79","9_Choiniere","LH","12.11.2019","first","Choiniere",16,"cns","yes2","","","","","","",2,"cf031","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",3,NA,NA,NA,"11000","","","9_Choiniere_LH","1.21.2020","second","Choiniere",3,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"11000","","","9_Choiniere_LH","2.17.2020","third","Choiniere",9,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"8000","","","9_Choiniere_LH","3.16.2020","fourth","Choiniere",29,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"20000","","","9_Choiniere_LH_fourth"
"80","93_Choiniere","RF","12.11.2019","first","Choiniere",32,"","","","","","","","",13,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",4,NA,NA,NA,"416000","","","93_Choiniere_RF","1.21.2020","second","Choiniere",23,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"3400000","","","93_Choiniere_RF","2.17.2020","third","Choiniere",18,"cns","yes2","","","","","","",2,"cf159","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,NA,NA,NA,NA,NA,"1000000","","","93_Choiniere_RF","3.16.2020","fourth","Choiniere",14,"gramneg.coli","yes2","","","","","","",2,"cf210","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,"270000","","","93_Choiniere_RF_fourth"
"81","93_Glennview","LF","1.14.2020","first","Glennview",20,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"21000","","","93_Glennview_LF","2.19.2020","second","Glennview",36,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",3,NA,NA,NA,"0","","","93_Glennview_LF","3.19.2020","third","Glennview",13,"cns","yes29","","","","","","",29,"gv124","staphylococcus equorum","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,"30000","","","93_Glennview_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93_Glennview_LF_fourth"
"82","93_Glennview","LH","1.14.2020","first","Glennview",20,"","","","","","","","",6,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,"10000","","","93_Glennview_LH","2.19.2020","second","Glennview",36,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",3,NA,NA,NA,"4000","","","93_Glennview_LH","3.19.2020","third","Glennview",13,"corynebac","yes27","cns","yes27","","","","",27,"gv122","corynebacterium casei","","gv123","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,"26000","","","93_Glennview_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93_Glennview_LH_fourth"
"83","93_Glennview","RH","1.14.2020","first","Glennview",20,"corynebac","yes27","strep","yes27","","","","",27,"gv031","","","gv032","","","","",NA,"","",NA,"","","","","yes","","yes","j",2,"c",3,NA,NA,NA,"190000","","","93_Glennview_RH","2.19.2020","second","Glennview",36,"strep","yes27","cns","yes27","","","","",27,"gv099","streptococcus uberis","","gv100","staphylococcus equorum","","","",NA,"","",NA,"","","","","yes","","yes","m",2,"c",3,NA,NA,NA,"3900000","","","93_Glennview_RH","3.19.2020","third","Glennview",13,"strep","yes27","corynebac","yes27","","","","",27,"gv125","streptococcus uberis","","gv126","corynebacterium species","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,"380000","","","93_Glennview_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93_Glennview_RH_fourth"
"84","97_Choiniere","LF","12.11.2019","first","Choiniere",27,"strep","yes2","","","","","","",2,"cf049","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,"1051000","","","97_Choiniere_LF","1.21.2020","second","Choiniere",24,"strep","yes2","","","","","","",2,"cf116","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",4,NA,NA,NA,"1400000","","","97_Choiniere_LF","2.17.2020","third","Choiniere",27,"sa","yes2","","","","","","",2,"cf173","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",4,NA,NA,NA,NA,NA,"1400000","","","97_Choiniere_LF","3.16.2020","fourth","Choiniere",33,"strep","yes27","cns","yes27","","","","",27,"cf239","","","cf240","","","","",NA,"","",NA,"","","","","yes","","yes","j",2,"c",1,NA,NA,NA,"240000","","","97_Choiniere_LF_fourth"
"85","abbi_StonyPond","RF","12.12.2019","first","StonyPond",23,"corynebac","yes2","","","","","","",2,"sp030","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,NA,NA,NA,NA,NA,"78000","","","abbi_StonyPond_RF","1.10.2020","second","StonyPond",25,"strep","other12","cns","other12","","","","",12,"sp063","","","sp064","","","","",NA,"","",NA,"","","","","","","no","j",2,NA,NA,NA,NA,NA,"120000","yes","coryne and strep","abbi_StonyPond_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abbi_StonyPond_RF_fourth"
"86","abigail_vonTrapp","LF","1.6.2020","first","vonTrapp",19,"","","","","","","","",10,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,"62000","","","abigail_vonTrapp_LF","2.12.2020","second","vonTrapp",15,"cns","yes2","","","","","","",2,"vt048","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",2,NA,NA,NA,"110000","","","abigail_vonTrapp_LF","3.10.2020","third","vonTrapp",15,"cns","other26","corynebac","other26","","","","",26,"vt081","","","vt105","","","","",NA,"","",NA,"","","","","tbd","","yes","j",1,"c",1,NA,NA,NA,"200000","","","abigail_vonTrapp_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abigail_vonTrapp_LF_fourth"
