,cow_id,quarter,first_date,first_visit,first_farm,first_order,first_path_1,first_path1_imi,first_path_2,first_path2_imi,first_path_3,first_path3_imi,first_path_4,first_path4_imi,first_quarter_code,first_isolate_1,first_path_1_maldi_final_id,first_fix_1,first_isolate_2,first_path_2_maldi_final_id,first_fix_2,first_isolate_3,first_path_3_maldi_final_id,first_fix_3,first_isolate_4,first_path_4_maldi_final_id,first_fix_4,first_clinical,first_blind,first_teatinj,first_pstmilking,first_mixed_inf_series,first_dup_not_collected,first_imi_series,first_hygiene_scorer_1,first_hygiene_1,first_hygiene_scorer_2,first_hygiene_2,first_cc_1,first_cc_2,first_cc_3,first_scc,first_contam,first_contam_comment,first_uniqueID,second_date,second_visit,second_farm,second_order,second_path_1,second_path1_imi,second_path_2,second_path2_imi,second_path_3,second_path3_imi,second_path_4,second_path4_imi,second_quarter_code,second_isolate_1,second_path_1_maldi_final_id,second_fix_1,second_isolate_2,second_path_2_maldi_final_id,second_fix_2,second_isolate_3,second_path_3_maldi_final_id,second_fix_3,second_isolate_4,second_path_4_maldi_final_id,second_fix_4,second_clinical,second_blind,second_teatinj,second_pstmilking,second_mixed_inf_series,second_dup_not_collected,second_imi_series,second_hygiene_scorer_1,second_hygiene_1,second_hygiene_scorer_2,second_hygiene_2,second_cc_1,second_cc_2,second_cc_3,second_scc,second_contam,second_contam_comment,second_uniqueID,third_date,third_visit,third_farm,third_order,third_path_1,third_path1_imi,third_path_2,third_path2_imi,third_path_3,third_path3_imi,third_path_4,third_path4_imi,third_quarter_code,third_isolate_1,third_path_1_maldi_final_id,third_fix_1,third_isolate_2,third_path_2_maldi_final_id,third_fix_2,third_isolate_3,third_path_3_maldi_final_id,third_fix_3,third_isolate_4,third_path_4_maldi_final_id,third_fix_4,third_clinical,third_blind,third_teatinj,third_pstmilking,third_mixed_inf_series,third_dup_not_collected,third_imi_series,third_hygiene_scorer_1,third_hygiene_1,third_hygiene_scorer_2,third_hygiene_2,third_cc_1,third_cc_2,third_cc_3,third_scc,third_contam,third_contam_comment,third_uniqueID,fourth_date,fourth_visit,fourth_farm,fourth_order,fourth_path_1,fourth_path1_imi,fourth_path_2,fourth_path2_imi,fourth_path_3,fourth_path3_imi,fourth_path_4,fourth_path4_imi,fourth_quarter_code,fourth_isolate_1,fourth_path_1_maldi_final_id,fourth_fix_1,fourth_isolate_2,fourth_path_2_maldi_final_id,fourth_fix_2,fourth_isolate_3,fourth_path_3_maldi_final_id,fourth_fix_3,fourth_isolate_4,fourth_path_4_maldi_final_id,fourth_fix_4,fourth_clinical,fourth_blind,fourth_teatinj,fourth_pstmilking,fourth_mixed_inf_series,fourth_dup_not_collected,fourth_imi_series,fourth_hygiene_scorer_1,fourth_hygiene_1,fourth_hygiene_scorer_2,fourth_hygiene_2,fourth_cc_1,fourth_cc_2,fourth_cc_3,fourth_scc,fourth_contam,fourth_contam_comment,fourth_uniqueID
25,720_BJ,RH,12.17.2019,first,BJ,10,cns,yes2,,,,,,,2,bj011,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,2,NA,NA,NA,74000,,,720_BJ_RH,1.29.2020,second,BJ,7,cns,yes2,,,,,,,2,bj033,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,64000,,,720_BJ_RH,2.26.2020,third,BJ,12,cns,yes2,,,,,,,2,bj061,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,m,2,c,2,NA,NA,NA,230000,,,720_BJ_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720_BJ_RH_fourth
26,731_BJ,LF,12.17.2019,first,BJ,19,cns,yes2,,,,,,,2,bj016,staphylococcus species,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,1739000,,,731_BJ_LF,1.29.2020,second,BJ,15,cns,yes2,,,,,,,2,bj043,staphylococcus species,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,2,NA,NA,NA,140000,,,731_BJ_LF,2.26.2020,third,BJ,16,cns,yes2,,,,,,,2,bj069,staphylococcus species,,,,,,,,,NA,NA,,,,,no,,yes,m,4,c,4,NA,NA,NA,2000000,,,731_BJ_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731_BJ_LF_fourth
27,733_BJ,LF,12.17.2019,first,BJ,15,cns,yes2,,,,,,,2,bj012,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,286000,,,733_BJ_LF,1.29.2020,second,BJ,19,cns,yes2,,,,,,,2,bj044,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,42000,,,733_BJ_LF,2.26.2020,third,BJ,21,cns,yes2,,,,,,,2,bj072,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,m,1,c,1,NA,NA,NA,170000,,,733_BJ_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733_BJ_LF_fourth
28,739_BJ,LH,12.17.2019,first,BJ,8,cns,yes2,,,,,,,2,bj009,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,36000,,,739_BJ_LH,1.29.2020,second,BJ,11,cns,yes2,,,,,,,2,bj040,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,23000,,,739_BJ_LH,2.26.2020,third,BJ,14,cns,yes2,,,,,,,2,bj064,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,m,4,c,4,NA,NA,NA,66000,,,739_BJ_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739_BJ_LH_fourth
29,761_BJ,LH,12.17.2019,first,BJ,30,cns,yes2,cns,other18,,,,,2,bj018,staphylococcus chromogenes,,bj026,staphylococcus chromogenes,,,,,,NA,NA,,,,,tbd,,yes,j,3,c,3,NA,NA,NA,246000,,,761_BJ_LH,1.29.2020,second,BJ,27,cns,yes2,,,,,,,2,bj047,staphylococcus chromogenes,yes_from_sa_to_cns,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,81000,,,761_BJ_LH,2.26.2020,third,BJ,26,cns,yes2,,,,,,,2,bj076,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,m,4,c,4,NA,NA,NA,70000,,,761_BJ_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761_BJ_LH_fourth
30,79_Glennview,RH,1.14.2020,first,Glennview,33,cns,yes2,,,,,,,2,gv045,,,,,,,,,,NA,NA,,,,,,,yes,j,2,c,3,NA,NA,NA,620000,,,79_Glennview_RH,2.19.2020,second,Glennview,9,cns,yes27,cns,yes27,,,,,27,gv062,,,gv063,,,,,,,NA,NA,,,,,tbd,,yes,m,2,c,2,NA,NA,NA,270000,,,79_Glennview_RH,3.19.2020,third,Glennview,12,cns,yes2,,,,,,,2,gv120,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,200000,,,79_Glennview_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79_Glennview_RH_fourth
31,93_Glennview,RH,1.14.2020,first,Glennview,20,corynebac,yes27,strep,yes27,,,,,27,gv031,,,gv032,,,,,,,NA,NA,,,,,yes,,yes,j,2,c,3,NA,NA,NA,190000,,,93_Glennview_RH,2.19.2020,second,Glennview,36,strep,yes27,cns,yes27,,,,,27,gv099,streptococcus uberis,,gv100,staphylococcus equorum,,,,,,NA,NA,,,,,yes,,yes,m,2,c,3,NA,NA,NA,3900000,,,93_Glennview_RH,3.19.2020,third,Glennview,13,strep,yes27,corynebac,yes27,,,,,27,gv125,streptococcus uberis,,gv126,corynebacterium species,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,380000,,,93_Glennview_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93_Glennview_RH_fourth
32,alf_OughtaBe,RF,1.3.2020,first,OughtaBe,24,cns,yes2,,,,,,,2,ob033,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,450000,,,alf_OughtaBe_RF,2.14.2020,second,OughtaBe,24,cns,yes2,,,,,,,2,ob091,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,t,1,c,1,NA,NA,NA,1000000,,,alf_OughtaBe_RF,3.12.2020,third,OughtaBe,22,cns,yes2,,,,,,,2,ob148,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,410000,,,alf_OughtaBe_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alf_OughtaBe_RF_fourth
33,aloha_OughtaBe,LH,1.3.2020,first,OughtaBe,4,cns,yes2,,,,,,,2,ob003,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,550000,,,aloha_OughtaBe_LH,2.14.2020,second,OughtaBe,2,cns,yes2,cns,other18,,,,,2,ob056,,,ob058,,,,,,,NA,NA,,,,,tbd,,yes,t,2,c,2,NA,NA,NA,2600000,,,aloha_OughtaBe_LH,3.12.2020,third,OughtaBe,2,cns,yes2,,,,,,,2,ob111,staphylococcus warneri,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,130000,,,aloha_OughtaBe_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aloha_OughtaBe_LH_fourth
34,amarillo_Lynd,LH,12.19.2019,first,Lynd,15,strep,yes2,,,,,,,2,lf019,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,61000,,,amarillo_Lynd_LH,1.30.2020,second,Lynd,12,cns,yes2,,,,,,,2,lf061,staphylococcus chromogenes,yes_from_strep_to_cns,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,180000,,,amarillo_Lynd_LH,3.5.2020,third,Lynd,13,cns,yes2,,,,,,,2,lf103,staphylococcus chromogenes,yes_from_strep_to_cns,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,190000,,,amarillo_Lynd_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,amarillo_Lynd_LH_fourth
35,amarillo_Lynd,RF,12.19.2019,first,Lynd,15,cns,yes2,,,,,,,2,lf021,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,88000,,,amarillo_Lynd_RF,1.30.2020,second,Lynd,12,cns,yes2,,,,,,,2,lf062,staphylococcus simulans,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,310000,,,amarillo_Lynd_RF,3.5.2020,third,Lynd,13,cns,yes2,,,,,,,2,lf104,staphylococcus simulans,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,150000,,,amarillo_Lynd_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,amarillo_Lynd_RF_fourth
36,amber_Swallowdale,LH,12.13.2019,first,Swallowdale,26,cns,yes2,,,,,,,2,sw041,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,57000,,,amber_Swallowdale_LH,1.22.2020,second,Swallowdale,11,cns,yes2,,,,,,,2,sw071,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,110000,,,amber_Swallowdale_LH,2.28.2020,third,Swallowdale,13,cns,yes2,,,,,,,2,sw105,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,140000,,,amber_Swallowdale_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,amber_Swallowdale_LH_fourth
37,ambrosia_Lynd,LH,12.19.2019,first,Lynd,4,cns,yes2,,,,,,,2,lf005,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,71000,,,ambrosia_Lynd_LH,1.30.2020,second,Lynd,2,cns,yes2,,,,,,,2,lf047,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,110000,,,ambrosia_Lynd_LH,3.5.2020,third,Lynd,10,cns,yes2,,,,,,,2,lf101,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,91000,,,ambrosia_Lynd_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ambrosia_Lynd_LH_fourth
38,applepie_OughtaBe,LF,1.3.2020,first,OughtaBe,34,cns,yes2,,,,,,,2,ob047,,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,4,NA,NA,NA,810000,,,applepie_OughtaBe_LF,2.14.2020,second,OughtaBe,36,cns,yes2,,,,,,,2,ob104,staphylococcus  species,,,,,,,,,NA,NA,,,,,no,,yes,t,3,c,3,NA,NA,NA,630000,,,applepie_OughtaBe_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,applepie_OughtaBe_LF_fourth
39,applepie_OughtaBe,RF,1.3.2020,first,OughtaBe,34,cns,yes27,strep,yes27,,,,,27,ob049,,,ob050,,,,,,,NA,NA,,,,,yes,,yes,j,4,c,4,NA,NA,NA,1200000,,,applepie_OughtaBe_RF,2.14.2020,second,OughtaBe,36,strep,yes27,cns,yes27,,,,,27,ob106,streptococcus species,,ob107,staphylococcus simulans,,,,,,NA,NA,,,,,yes,,yes,t,3,c,3,NA,NA,NA,1200000,,,applepie_OughtaBe_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,applepie_OughtaBe_RF_fourth
40,applepie_OughtaBe,RH,1.3.2020,first,OughtaBe,34,cns,yes2,,,,,,,2,ob048,,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,4,NA,NA,NA,130000,,,applepie_OughtaBe_RH,2.14.2020,second,OughtaBe,36,cns,yes2,,,,,,,2,ob105,staphylococcus chromogenes,yes_from_strep_to_cns,,,,,,,,NA,NA,,,,,no,,yes,t,3,c,3,NA,NA,NA,99000,,,applepie_OughtaBe_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,applepie_OughtaBe_RH_fourth
41,ardetta_vonTrapp,RF,1.6.2020,first,vonTrapp,25,cns,yes2,,,,,,,2,vt027,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,60000,,,ardetta_vonTrapp_RF,2.12.2020,second,vonTrapp,24,cns,yes2,,,,,,,2,vt054,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,72000,,,ardetta_vonTrapp_RF,3.10.2020,third,vonTrapp,25,cns,yes2,,,,,,,2,vt094,,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,4,NA,NA,NA,200000,,,ardetta_vonTrapp_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ardetta_vonTrapp_RF_fourth
42,ashley_StonyPond,LF,12.12.2019,first,StonyPond,12,cns,yes2,,,,,,,2,sp015,,,,,,,,,,NA,NA,,,,,no,,yes,j,4,NA,NA,NA,NA,NA,628000,,,ashley_StonyPond_LF,1.10.2020,second,StonyPond,22,cns,yes2,,,,,,,2,sp060,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,NA,NA,NA,NA,NA,560000,,,ashley_StonyPond_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ashley_StonyPond_LF_fourth
43,ashley_StonyPond,LH,12.12.2019,first,StonyPond,12,cns,yes2,,,,,,,2,sp014,,,,,,,,,,NA,NA,,,,,no,,yes,j,4,NA,NA,NA,NA,NA,58000,,,ashley_StonyPond_LH,1.10.2020,second,StonyPond,22,cns,yes2,,,,,,,2,sp059,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,NA,NA,NA,NA,NA,280000,,,ashley_StonyPond_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ashley_StonyPond_LH_fourth
44,avocado_Butterworks,RH,1.2.2020,first,Butterworks,22,cns,yes2,,,,,,,2,bw039,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,78000,,,avocado_Butterworks_RH,2.4.2020,second,Butterworks,21,cns,yes2,,,,,,,2,bw093,staphylococcus warneri,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,2,NA,NA,NA,1300000,,,avocado_Butterworks_RH,3.3.2020,third,Butterworks,21,cns,yes2,,,,,,,2,bw142,staphylococcus warneri,,,,,,,,,NA,NA,,,,,no,,yes ,n,3,c,3,NA,NA,NA,300000,,,avocado_Butterworks_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,avocado_Butterworks_RH_fourth
45,bon_Butterworks,RF,1.2.2020,first,Butterworks,29,cns,yes2,,,,,,,2,bw053,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,310000,,,bon_Butterworks_RF,2.4.2020,second,Butterworks,31,cns,yes2,,,,,,,2,bw106,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,1,NA,NA,NA,290000,,,bon_Butterworks_RF,3.3.2020,third,Butterworks,32,cns,yes2,,,,,,,2,bw155,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,n,3,c,1,NA,NA,NA,62000,,,bon_Butterworks_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bon_Butterworks_RF_fourth
46,butterfly_OughtaBe,RF,1.3.2020,first,OughtaBe,18,cns,yes2,,,,,,,2,ob023,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,300000,,,butterfly_OughtaBe_RF,2.14.2020,second,OughtaBe,20,cns,yes2,,,,,,,2,ob084,staphylococcus warneri,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,2,NA,NA,NA,240000,,,butterfly_OughtaBe_RF,3.12.2020,third,OughtaBe,15,cns,yes2,,,,,,,2,ob133,staphylococcus warneri,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,50000,,,butterfly_OughtaBe_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,butterfly_OughtaBe_RF_fourth
47,cambric_Swallowdale,LH,12.13.2019,first,Swallowdale,8,cns,yes2,,,,,,,2,sw010,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,36000,,,cambric_Swallowdale_LH,1.22.2020,second,Swallowdale,14,cns,yes2,,,,,,,2,sw072,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,200000,,,cambric_Swallowdale_LH,2.28.2020,third,Swallowdale,17,cns,yes2,,,,,,,2,sw108,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,76000,,,cambric_Swallowdale_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cambric_Swallowdale_LH_fourth
48,cassia_Swallowdale,LH,12.13.2019,first,Swallowdale,30,cns,yes2,,,,,,,2,sw048,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,51000,,,cassia_Swallowdale_LH,1.22.2020,second,Swallowdale,31,cns,yes2,,,,,,,2,sw085,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,NA,NA,NA,NA,NA,NA,220000,,,cassia_Swallowdale_LH,2.28.2020,third,Swallowdale,34,cns,yes1,,,,,,,1,sw132,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,1000000,,,cassia_Swallowdale_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cassia_Swallowdale_LH_fourth
49,cassia_Swallowdale,RH,12.13.2019,first,Swallowdale,30,cns,yes2,,,,,,,2,sw049,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,24000,,,cassia_Swallowdale_RH,1.22.2020,second,Swallowdale,31,cns,yes2,,,,,,,2,sw086,staphylococcus simulans,,,,,,,,,NA,NA,,,,,no,,yes,j,NA,NA,NA,NA,NA,NA,1300000,,,cassia_Swallowdale_RH,2.28.2020,third,Swallowdale,34,cns,yes1,,,,,,,1,sw133,staphylococcus simulans,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,750000,,,cassia_Swallowdale_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cassia_Swallowdale_RH_fourth
50,cb5_BJ,LF,12.17.2019,first,BJ,5,cns,yes2,,,,,,,2,bj005,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,4,NA,NA,NA,15000,,,cb5_BJ_LF,1.29.2020,second,BJ,6,cns,yes2,,,,,,,2,bj031,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,35000,,,cb5_BJ_LF,2.26.2020,third,BJ,5,cns,yes2,,,,,,,2,bj055,staphylococcus chromogenes,,,,,,,,,NA,NA,,,,,no,,yes,m,2,c,2,NA,NA,NA,29000,,,cb5_BJ_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cb5_BJ_LF_fourth
