"","date","visit","farm","order","cow_id","quarter","path_1","path1_imi","path_2","path2_imi","path_3","path3_imi","path_4","path4_imi","quarter_code","isolate_1","path_1_maldi_final_id","fix_1","isolate_2","path_2_maldi_final_id","fix_2","isolate_3","path_3_maldi_final_id","fix_3","isolate_4","path_4_maldi_final_id","fix_4","clinical","blind","teatinj","pstmilking","mixed_inf_series","dup_not_collected","imi_series","hygiene_scorer_1","hygiene_1","hygiene_scorer_2","hygiene_2","cc_1","cc_2","cc_3","scc","contam","contam_comment"
"551","2.19.2020","second","Glennview",27,"169","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",3,"c",3,NA,NA,NA,4000,"",""
"552","2.19.2020","second","Glennview",28,"128","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,21000,"",""
"553","2.19.2020","second","Glennview",28,"128","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,14000,"",""
"554","2.19.2020","second","Glennview",29,"204","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,6000,"",""
"555","2.19.2020","second","Glennview",29,"204","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,0,"",""
"556","2.19.2020","second","Glennview",30,"207","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",3,NA,NA,NA,3000,"",""
"557","2.19.2020","second","Glennview",30,"207","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",3,NA,NA,NA,2000,"",""
"558","2.19.2020","second","Glennview",31,"192","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",3,NA,NA,NA,17000,"",""
"559","2.19.2020","second","Glennview",32,"199","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",1,"c",2,NA,NA,NA,4000,"",""
"560","2.19.2020","second","Glennview",33,"70","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,26000,"",""
"561","2.19.2020","second","Glennview",34,"172","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,2000,"",""
"562","2.19.2020","second","Glennview",34,"172","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,3000,"",""
"563","2.19.2020","second","Glennview",34,"172","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",2,NA,NA,NA,3000,"",""
"564","2.19.2020","second","Glennview",35,"198","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",1,"c",1,NA,NA,NA,53000,"",""
"565","2.19.2020","second","Glennview",36,"93","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",3,NA,NA,NA,4000,"",""
"566","2.19.2020","second","Glennview",36,"93","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",3,NA,NA,NA,0,"",""
"567","2.19.2020","second","Glennview",36,"93","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","m",2,"c",3,NA,NA,NA,79000,"",""
"568","3.19.2020","third","Glennview",1,"194","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,9000,"",""
"569","3.19.2020","third","Glennview",1,"194","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,5000,"",""
"570","3.19.2020","third","Glennview",1,"194","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,7000,"",""
"571","3.19.2020","third","Glennview",1,"194","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,4000,"",""
"572","3.19.2020","third","Glennview",2,"199","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,2000,"",""
"573","3.19.2020","third","Glennview",3,"172","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,73000,"",""
"574","3.19.2020","third","Glennview",3,"172","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,4000,"",""
"575","3.19.2020","third","Glennview",3,"172","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,4000,"",""
"576","3.19.2020","third","Glennview",4,"193","LF","","","","","","","","",6,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",4,NA,NA,NA,2000,"",""
"577","3.19.2020","third","Glennview",7,"198","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,72000,"",""
"578","3.19.2020","third","Glennview",7,"198","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,27000,"",""
"579","3.19.2020","third","Glennview",8,"165","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,76000,"",""
"580","3.19.2020","third","Glennview",9,"200","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,38000,"",""
"581","3.19.2020","third","Glennview",9,"200","LF","","","","","","","","",6,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,25000,"",""
"582","3.19.2020","third","Glennview",9,"200","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,14000,"",""
"583","3.19.2020","third","Glennview",9,"200","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,12000,"",""
"584","3.19.2020","third","Glennview",10,"42","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,0,"",""
"585","3.19.2020","third","Glennview",11,"137","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,8000,"",""
"586","3.19.2020","third","Glennview",11,"137","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,5000,"",""
"587","3.19.2020","third","Glennview",13,"93","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,38000,"",""
"588","3.19.2020","third","Glennview",14,"133","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",4,NA,NA,NA,8000,"",""
"589","3.19.2020","third","Glennview",15,"128","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,19000,"",""
"590","3.19.2020","third","Glennview",16,"190","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",2,NA,NA,NA,24000,"",""
"591","3.19.2020","third","Glennview",16,"190","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",2,NA,NA,NA,6000,"",""
"592","3.19.2020","third","Glennview",16,"190","RH","bacillus","no5","","","","","","",5,"gv133","bacillus pumilus","","","","","","",NA,"","",NA,"","","","","","","no","j",3,"c",2,NA,NA,NA,29000,"",""
"593","3.19.2020","third","Glennview",16,"190","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",2,NA,NA,NA,6000,"",""
"594","3.19.2020","third","Glennview",17,"139","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,5000,"",""
"595","3.19.2020","third","Glennview",17,"139","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,0,"",""
"596","3.19.2020","third","Glennview",17,"139","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,2000,"",""
"597","3.19.2020","third","Glennview",17,"139","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",3,NA,NA,NA,2000,"",""
"598","3.19.2020","third","Glennview",18,"80","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,6000,"",""
"599","3.19.2020","third","Glennview",18,"80","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,12000,"",""
"600","3.19.2020","third","Glennview",18,"80","RH","bacillus","no5","","","","","","",5,"gv134","bacillus species","","","","","","",NA,"","",NA,"","","","","","","no","j",1,"c",2,NA,NA,NA,4000,"",""
"601","3.19.2020","third","Glennview",18,"80","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,3600000,"",""
"602","3.19.2020","third","Glennview",19,"185","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,110000,"",""
"603","3.19.2020","third","Glennview",19,"185","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,19000,"",""
"604","3.19.2020","third","Glennview",19,"185","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,14000,"",""
"605","3.19.2020","third","Glennview",20,"203","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,21000,"",""
"606","3.19.2020","third","Glennview",20,"203","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,15000,"",""
"607","3.19.2020","third","Glennview",21,"201","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,12000,"",""
"608","3.19.2020","third","Glennview",21,"201","LF","","","","","","","","",6,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,8000,"",""
"609","3.19.2020","third","Glennview",21,"201","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,12000,"",""
"610","3.19.2020","third","Glennview",21,"201","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,9000,"",""
"611","3.19.2020","third","Glennview",23,"207","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",4,NA,NA,NA,5000,"",""
"612","3.19.2020","third","Glennview",23,"207","RH","","","","","","","","",6,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",4,NA,NA,NA,5000,"",""
"613","3.19.2020","third","Glennview",23,"207","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",4,NA,NA,NA,4000,"",""
"614","3.19.2020","third","Glennview",24,"54","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",4,NA,NA,NA,5000,"",""
"615","3.19.2020","third","Glennview",25,"43","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,470000,"",""
"616","3.19.2020","third","Glennview",26,"27","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",3,NA,NA,NA,550000,"",""
"617","3.19.2020","third","Glennview",27,"205","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,9000,"",""
"618","3.19.2020","third","Glennview",27,"205","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,3000,"",""
"619","3.19.2020","third","Glennview",29,"206","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,7000,"",""
"620","3.19.2020","third","Glennview",29,"206","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,6000,"",""
"621","3.19.2020","third","Glennview",29,"206","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,4000,"",""
"622","3.19.2020","third","Glennview",30,"188","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,11000,"",""
"623","3.19.2020","third","Glennview",30,"188","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,6000,"",""
"624","3.19.2020","third","Glennview",30,"188","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,10000,"",""
"625","3.19.2020","third","Glennview",31,"192","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,18000,"",""
"626","3.19.2020","third","Glennview",31,"192","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,7000,"",""
"627","3.19.2020","third","Glennview",31,"192","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,15000,"",""
"628","3.19.2020","third","Glennview",32,"84","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,14000,"",""
"629","3.19.2020","third","Glennview",32,"84","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,11000,"",""
"630","3.19.2020","third","Glennview",32,"84","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,13000,"",""
"631","3.19.2020","third","Glennview",33,"114","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,22000,"",""
"632","3.19.2020","third","Glennview",33,"114","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,67000,"",""
"633","3.19.2020","third","Glennview",33,"114","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,29000,"",""
"634","3.19.2020","third","Glennview",34,"169","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,93000,"",""
"635","3.19.2020","third","Glennview",34,"169","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,8000,"",""
"636","3.19.2020","third","Glennview",35,"175","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,6000,"",""
"637","3.19.2020","third","Glennview",35,"175","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,2300000,"",""
"638","1.17.2020","first","Paddlebridge",1,"loha32","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,27000,"",""
"639","1.17.2020","first","Paddlebridge",1,"loha32","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,9000,"",""
"640","1.17.2020","first","Paddlebridge",2,"glorybe29","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,25000,"",""
"641","1.17.2020","first","Paddlebridge",2,"glorybe29","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,2000,"",""
"642","1.17.2020","first","Paddlebridge",2,"glorybe29","RH","","","","","","","","",6,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,5000,"",""
"643","1.17.2020","first","Paddlebridge",2,"glorybe29","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,2000,"",""
"644","1.17.2020","first","Paddlebridge",3,"champne25","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,5000,"",""
"645","1.17.2020","first","Paddlebridge",3,"champne25","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,7000,"",""
"646","1.17.2020","first","Paddlebridge",3,"champne25","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,4000,"",""
"647","1.17.2020","first","Paddlebridge",3,"champne25","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,5000,"",""
"648","1.17.2020","first","Paddlebridge",4,"germ1140","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"yes","","","","","","","j",3,"c",3,NA,NA,NA,1400000,"",""
"649","1.17.2020","first","Paddlebridge",4,"germ1140","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,6000,"",""
"650","1.17.2020","first","Paddlebridge",5,"padfoot21","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",1,NA,NA,NA,9000,"",""
"651","1.17.2020","first","Paddlebridge",5,"padfoot21","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",1,NA,NA,NA,8000,"",""
"652","1.17.2020","first","Paddlebridge",5,"padfoot21","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",1,NA,NA,NA,6000,"",""
"653","1.17.2020","first","Paddlebridge",5,"padfoot21","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",1,NA,NA,NA,16000,"",""
"654","1.17.2020","first","Paddlebridge",6,"fajita12","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",NA,NA,NA,NA,4000,"",""
"655","1.17.2020","first","Paddlebridge",6,"fajita12","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",NA,NA,NA,NA,0,"",""
"656","1.17.2020","first","Paddlebridge",7,"gronk22","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,17000,"",""
"657","1.17.2020","first","Paddlebridge",7,"gronk22","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,15000,"",""
"658","1.17.2020","first","Paddlebridge",7,"gronk22","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,17000,"",""
"659","1.17.2020","first","Paddlebridge",7,"gronk22","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,14000,"",""
"660","1.17.2020","first","Paddlebridge",8,"kyra35","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,16000,"",""
"661","1.17.2020","first","Paddlebridge",8,"kyra35","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,19000,"",""
"662","1.17.2020","first","Paddlebridge",8,"kyra35","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,18000,"",""
"663","1.17.2020","first","Paddlebridge",10,"annabelle27","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,4000,"",""
"664","1.17.2020","first","Paddlebridge",10,"annabelle27","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,520000,"",""
"665","1.17.2020","first","Paddlebridge",10,"annabelle27","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,19000,"",""
"666","1.17.2020","first","Paddlebridge",11,"stamina391","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,12000,"",""
"667","1.17.2020","first","Paddlebridge",11,"stamina391","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,2000,"",""
"668","1.17.2020","first","Paddlebridge",11,"stamina391","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,7000,"",""
"669","1.17.2020","first","Paddlebridge",11,"stamina391","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,4000,"",""
"670","1.17.2020","first","Paddlebridge",12,"fitzi13","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,5000,"",""
"671","1.17.2020","first","Paddlebridge",12,"fitzi13","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,3000,"",""
"672","1.17.2020","first","Paddlebridge",12,"fitzi13","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,12000,"",""
"673","1.17.2020","first","Paddlebridge",13,"ferrari28","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",2,NA,NA,NA,350000,"",""
"674","1.17.2020","first","Paddlebridge",13,"ferrari28","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",2,NA,NA,NA,17000,"",""
"675","1.17.2020","first","Paddlebridge",14,"minerva34","LH","","","","","","","","",6,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,6000,"",""
"676","1.17.2020","first","Paddlebridge",15,"octavia42","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,6000,"",""
"677","1.17.2020","first","Paddlebridge",16,"gif9","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,40000,"",""
"678","1.17.2020","first","Paddlebridge",16,"gif9","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,64000,"",""
"679","1.17.2020","first","Paddlebridge",16,"gif9","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,62000,"",""
"680","1.17.2020","first","Paddlebridge",16,"gif9","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",2,NA,NA,NA,75000,"",""
"681","1.17.2020","first","Paddlebridge",17,"likely30","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",1,NA,NA,NA,18000,"",""
"682","1.17.2020","first","Paddlebridge",18,"chapstick1","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,6000,"",""
"683","1.17.2020","first","Paddlebridge",18,"chapstick1","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,2000,"",""
"684","1.17.2020","first","Paddlebridge",18,"chapstick1","RF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,710000,"",""
"685","1.17.2020","first","Paddlebridge",19,"farrent31","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,11000,"",""
"686","1.17.2020","first","Paddlebridge",20,"laura558","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,4000,"",""
"687","1.17.2020","first","Paddlebridge",20,"laura558","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,2000,"",""
"688","1.17.2020","first","Paddlebridge",20,"laura558","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,3000,"",""
"689","1.17.2020","first","Paddlebridge",20,"laura558","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,7000,"",""
"690","1.17.2020","first","Paddlebridge",21,"sam19","LH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",1,NA,NA,NA,5000,"",""
"691","1.17.2020","first","Paddlebridge",21,"sam19","LF","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",1,NA,NA,NA,9000,"",""
"692","1.17.2020","first","Paddlebridge",21,"sam19","RH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",1,NA,NA,NA,8000,"",""
"693","1.17.2020","first","Paddlebridge",21,"sam19","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",1,NA,NA,NA,15000,"",""
"694","1.17.2020","first","Paddlebridge",22,"lalune33","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,9000,"",""
"695","1.17.2020","first","Paddlebridge",22,"lalune33","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,9000,"",""
"696","1.17.2020","first","Paddlebridge",22,"lalune33","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,10000,"",""
"697","1.17.2020","first","Paddlebridge",22,"lalune33","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,10000,"",""
"698","1.17.2020","first","Paddlebridge",23,"shania291","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,48000,"",""
"699","1.17.2020","first","Paddlebridge",23,"shania291","RH","","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,99000,"",""
"700","1.17.2020","first","Paddlebridge",23,"shania291","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,46000,"",""
"701","1.17.2020","first","Paddlebridge",24,"shiela375","LH","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,6000,"",""
"702","1.17.2020","first","Paddlebridge",24,"shiela375","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,6000,"",""
"703","1.17.2020","first","Paddlebridge",24,"shiela375","RF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,13000,"",""
"704","1.17.2020","first","Paddlebridge",25,"guana362","LF","","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,5000,"",""
