"","cow_id","quarter","first_date","first_visit","first_farm","first_order","first_path_1","first_path1_IMI","first_path_2","first_path2_IMI","first_path_3","first_path3_IMI","first_path_4","first_path4_IMI","first_quarter_code","first_isolate_1","first_isolate_2","first_isolate_3","first_isolate_4","first_clinical","first_blind","first_teatinj","first_pstmilking","first_mixed_inf_series","first_dup_not_collected","first_IMI_series","first_hygiene_1","first_hygiene_2","first_cc_1","first_cc_2","first_cc_3","first_scc","first_contam","first_contam_comment","first_uniqueID","second_date","second_visit","second_farm","second_order","second_path_1","second_path1_IMI","second_path_2","second_path2_IMI","second_path_3","second_path3_IMI","second_path_4","second_path4_IMI","second_quarter_code","second_isolate_1","second_isolate_2","second_isolate_3","second_isolate_4","second_clinical","second_blind","second_teatinj","second_pstmilking","second_mixed_inf_series","second_dup_not_collected","second_IMI_series","second_hygiene_1","second_hygiene_2","second_cc_1","second_cc_2","second_cc_3","second_scc","second_contam","second_contam_comment","second_uniqueID","third_date","third_visit","third_farm","third_order","third_path_1","third_path1_IMI","third_path_2","third_path2_IMI","third_path_3","third_path3_IMI","third_path_4","third_path4_IMI","third_quarter_code","third_isolate_1","third_isolate_2","third_isolate_3","third_isolate_4","third_clinical","third_blind","third_teatinj","third_pstmilking","third_mixed_inf_series","third_dup_not_collected","third_IMI_series","third_hygiene_1","third_hygiene_2","third_cc_1","third_cc_2","third_cc_3","third_scc","third_contam","third_contam_comment","third_uniqueID","fourth_date","fourth_visit","fourth_farm","fourth_order","fourth_path_1","fourth_path1_IMI","fourth_path_2","fourth_path2_IMI","fourth_path_3","fourth_path3_IMI","fourth_path_4","fourth_path4_IMI","fourth_quarter_code","fourth_isolate_1","fourth_isolate_2","fourth_isolate_3","fourth_isolate_4","fourth_clinical","fourth_blind","fourth_teatinj","fourth_pstmilking","fourth_mixed_inf_series","fourth_dup_not_collected","fourth_IMI_series","fourth_hygiene_1","fourth_hygiene_2","fourth_cc_1","fourth_cc_2","fourth_cc_3","fourth_scc","fourth_contam","fourth_contam_comment","fourth_uniqueID","first_scc_200k","second_scc_200k","third_scc_200k","fourth_scc_200k"
"31","aloha_OughtaBe","LH","1.3.2020","first","OughtaBe",4,"cns","yes2","","","","","","",2,"OB003","","","","","","","","no","","yes","NA","NA","NA","NA","NA",550000,"","","aloha_OughtaBe_LH","2.14.2020","second","OughtaBe",2,"cns","yes2","cns","other18","","","","",2,"OB056","OB058","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",2600000,"","","aloha_OughtaBe_LH","3.12.2020","third","OughtaBe",2,"cns","yes2","","","","","","",2,"OB111","","","","","","","","no","","yes","NA","NA","NA","NA","NA",130000,"","","aloha_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aloha_OughtaBe_LH_fourth","yes","yes","no",NA
"32","amarillo_Lynd","LH","12.19.2019","first","Lynd",15,"strep","yes2","","","","","","",2,"LF019","","","","","","","","no","","yes","NA","NA","NA","NA","NA",61000,"","","amarillo_Lynd_LH","1.30.2020","second","Lynd",12,"strep","yes2","","","","","","",2,"LF061","","","","","","","","no","","yes","NA","NA","NA","NA","NA",180000,"","","amarillo_Lynd_LH","3.5.2020","third","Lynd",13,"strep","yes2","","","","","","",2,"LF103","","","","","","","","no","","yes","NA","NA","NA","NA","NA",190000,"","","amarillo_Lynd_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"amarillo_Lynd_LH_fourth","no","no","no",NA
"33","amarillo_Lynd","RF","12.19.2019","first","Lynd",15,"cns","yes2","","","","","","",2,"LF021","","","","","","","","no","","yes","NA","NA","NA","NA","NA",88000,"","","amarillo_Lynd_RF","1.30.2020","second","Lynd",12,"cns","yes2","","","","","","",2,"LF062","","","","","","","","no","","yes","NA","NA","NA","NA","NA",310000,"","","amarillo_Lynd_RF","3.5.2020","third","Lynd",13,"cns","yes2","","","","","","",2,"LF104","","","","","","","","no","","yes","NA","NA","NA","NA","NA",150000,"","","amarillo_Lynd_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"amarillo_Lynd_RF_fourth","no","yes","no",NA
"34","amber_Swallowdale","LH","12.13.2019","first","Swallowdale",26,"cns","yes2","","","","","","",2,"SW041","","","","","","","","no","","yes","NA","NA","NA","NA","NA",57000,"","","amber_Swallowdale_LH","1.22.2020","second","Swallowdale",11,"cns","yes2","","","","","","",2,"SW071","","","","","","","","no","","yes","NA","NA","NA","NA","NA",110000,"","","amber_Swallowdale_LH","2.28.2020","third","Swallowdale",13,"cns","yes2","","","","","","",2,"SW105","","","","","","","","no","","yes","NA","NA","NA","NA","NA",140000,"","","amber_Swallowdale_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"amber_Swallowdale_LH_fourth","no","no","no",NA
"35","ambrosia_Lynd","LH","12.19.2019","first","Lynd",4,"cns","yes2","","","","","","",2,"LF005","","","","","","","","no","","yes","NA","NA","NA","NA","NA",71000,"","","ambrosia_Lynd_LH","1.30.2020","second","Lynd",2,"cns","yes2","","","","","","",2,"LF047","","","","","","","","no","","yes","NA","NA","NA","NA","NA",110000,"","","ambrosia_Lynd_LH","3.5.2020","third","Lynd",10,"cns","yes2","","","","","","",2,"LF101","","","","","","","","no","","yes","NA","NA","NA","NA","NA",91000,"","","ambrosia_Lynd_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ambrosia_Lynd_LH_fourth","no","no","no",NA
"36","annabelle27_Paddlebridge","RF","1.17.2020","first","Paddlebridge",10,"sa","yes2","","","","","","",2,"PB004","","","","","","","","no","","yes","NA","NA","NA","NA","NA",230000,"","","annabelle27_Paddlebridge_RF","2.21.2020","second","Paddlebridge",5,"sa","yes2","","","","","","",2,"PB029","","","","","","","","no","","yes","NA","NA","NA","NA","NA",720000,"","","annabelle27_Paddlebridge_RF","3.20.2020","third","Paddlebridge",8,"sa","yes2","","","","","","",2,"PB068","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1e+06,"","","annabelle27_Paddlebridge_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"annabelle27_Paddlebridge_RF_fourth","yes","yes","yes",NA
"37","applecore_Butterworks","LH","1.2.2020","first","Butterworks",30,"sa","yes2","","","","","","",2,"BW056","","","","","","","","no","","yes","NA","NA","NA","NA","NA",8900000,"","","applecore_Butterworks_LH","2.4.2020","second","Butterworks",33,"sa","yes2","","","","","","",2,"BW108","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1100000,"","","applecore_Butterworks_LH","3.3.2020","third","Butterworks",33,"sa","yes2","","","","","","",2,"BW156","","","","","","","","no","","yes","NA","NA","NA","NA","NA",190000,"","","applecore_Butterworks_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"applecore_Butterworks_LH_fourth","yes","yes","no",NA
"38","applecore_Butterworks","RF","1.2.2020","first","Butterworks",30,"sa","yes2","","","","","","",2,"BW058","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3800000,"","","applecore_Butterworks_RF","2.4.2020","second","Butterworks",33,"sa","yes2","","","","","","",2,"BW109","","","","","","","","no","","yes","NA","NA","NA","NA","NA",4400000,"","","applecore_Butterworks_RF","3.3.2020","third","Butterworks",33,"sa","yes2","","","","","","",2,"BW158","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2700000,"","","applecore_Butterworks_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"applecore_Butterworks_RF_fourth","yes","yes","yes",NA
"39","ardetta_vonTrapp","RF","1.6.2020","first","vonTrapp",25,"cns","yes2","","","","","","",2,"VT027","","","","","","","","no","","yes","NA","NA","NA","NA","NA",60000,"","","ardetta_vonTrapp_RF","2.12.2020","second","vonTrapp",24,"cns","yes2","","","","","","",2,"VT054","","","","","","","","no","","yes","NA","NA","NA","NA","NA",72000,"","","ardetta_vonTrapp_RF","3.10.2020","third","vonTrapp",25,"cns","yes2","","","","","","",2,"VT094","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2e+05,"","","ardetta_vonTrapp_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ardetta_vonTrapp_RF_fourth","no","no","yes",NA
"40","avocado_Butterworks","RH","1.2.2020","first","Butterworks",22,"cns","yes2","","","","","","",2,"BW039","","","","","","","","no","","yes","NA","NA","NA","NA","NA",78000,"","","avocado_Butterworks_RH","2.4.2020","second","Butterworks",21,"cns","yes2","","","","","","",2,"BW093","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1300000,"","","avocado_Butterworks_RH","3.3.2020","third","Butterworks",21,"cns","yes2","","","","","","",2,"BW142","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3e+05,"","","avocado_Butterworks_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"avocado_Butterworks_RH_fourth","no","yes","yes",NA
"41","bon_Butterworks","RF","1.2.2020","first","Butterworks",29,"cns","yes2","","","","","","",2,"BW053","","","","","","","","no","","yes","NA","NA","NA","NA","NA",310000,"","","bon_Butterworks_RF","2.4.2020","second","Butterworks",31,"cns","yes2","","","","","","",2,"BW106","","","","","","","","no","","yes","NA","NA","NA","NA","NA",290000,"","","bon_Butterworks_RF","3.3.2020","third","Butterworks",32,"cns","yes2","","","","","","",2,"BW155","","","","","","","","no","","yes","NA","NA","NA","NA","NA",62000,"","","bon_Butterworks_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bon_Butterworks_RF_fourth","yes","yes","no",NA
"42","butterfly_OughtaBe","RF","1.3.2020","first","OughtaBe",18,"cns","yes2","","","","","","",2,"OB023","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3e+05,"","","butterfly_OughtaBe_RF","2.14.2020","second","OughtaBe",20,"cns","yes2","","","","","","",2,"OB084","","","","","","","","no","","yes","NA","NA","NA","NA","NA",240000,"","","butterfly_OughtaBe_RF","3.12.2020","third","OughtaBe",15,"cns","yes2","","","","","","",2,"OB133","","","","","","","","no","","yes","NA","NA","NA","NA","NA",50000,"","","butterfly_OughtaBe_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"butterfly_OughtaBe_RF_fourth","yes","yes","no",NA
"43","cambric_Swallowdale","LH","12.13.2019","first","Swallowdale",8,"cns","yes2","","","","","","",2,"SW010","","","","","","","","no","","yes","NA","NA","NA","NA","NA",36000,"","","cambric_Swallowdale_LH","1.22.2020","second","Swallowdale",14,"cns","yes2","","","","","","",2,"SW072","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2e+05,"","","cambric_Swallowdale_LH","2.28.2020","third","Swallowdale",17,"cns","yes2","","","","","","",2,"SW108","","","","","","","","no","","yes","NA","NA","NA","NA","NA",76000,"","","cambric_Swallowdale_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cambric_Swallowdale_LH_fourth","no","yes","no",NA
"44","cassia_Swallowdale","LH","12.13.2019","first","Swallowdale",30,"cns","yes2","","","","","","",2,"SW048","","","","","","","","no","","yes","NA","NA","NA","NA","NA",51000,"","","cassia_Swallowdale_LH","1.22.2020","second","Swallowdale",31,"cns","yes2","","","","","","",2,"SW085","","","","","","","","no","","yes","NA","NA","NA","NA","NA",220000,"","","cassia_Swallowdale_LH","2.28.2020","third","Swallowdale",34,"cns","yes1","","","","","","",1,"SW132","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1e+06,"","","cassia_Swallowdale_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cassia_Swallowdale_LH_fourth","no","yes","yes",NA
"45","cassia_Swallowdale","RH","12.13.2019","first","Swallowdale",30,"cns","yes2","","","","","","",2,"SW049","","","","","","","","no","","yes","NA","NA","NA","NA","NA",24000,"","","cassia_Swallowdale_RH","1.22.2020","second","Swallowdale",31,"cns","yes2","","","","","","",2,"SW086","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1300000,"","","cassia_Swallowdale_RH","2.28.2020","third","Swallowdale",34,"cns","yes1","","","","","","",1,"SW133","","","","","","","","no","","yes","NA","NA","NA","NA","NA",750000,"","","cassia_Swallowdale_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cassia_Swallowdale_RH_fourth","no","yes","yes",NA
"46","cb5_BJ","LF","12.17.2019","first","BJ",5,"cns","yes2","","","","","","",2,"BJ005","","","","","","","","no","","yes","NA","NA","NA","NA","NA",15000,"","","cb5_BJ_LF","1.29.2020","second","BJ",6,"cns","yes2","","","","","","",2,"BJ031","","","","","","","","no","","yes","NA","NA","NA","NA","NA",35000,"","","cb5_BJ_LF","2.26.2020","third","BJ",5,"cns","yes2","","","","","","",2,"BJ055","","","","","","","","no","","yes","NA","NA","NA","NA","NA",29000,"","","cb5_BJ_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cb5_BJ_LF_fourth","no","no","no",NA
"47","cb5_BJ","LH","12.17.2019","first","BJ",5,"cns","yes1","","","","","","",1,"BJ004","","","","","","","","no","","yes","NA","NA","NA","NA","NA",62000,"","","cb5_BJ_LH","1.29.2020","second","BJ",6,"cns","yes2","","","","","","",2,"BJ030","","","","","","","","no","","yes","NA","NA","NA","NA","NA",74000,"","","cb5_BJ_LH","2.26.2020","third","BJ",5,"cns","yes2","","","","","","",2,"BJ054","","","","","","","","no","","yes","NA","NA","NA","NA","NA",59000,"","","cb5_BJ_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cb5_BJ_LH_fourth","no","no","no",NA
"48","chaloopa_Lynd","LF","12.19.2019","first","Lynd",9,"cns","yes2","","","","","","",2,"LF009","","","","","","","","no","","yes","NA","NA","NA","NA","NA",130000,"","","chaloopa_Lynd_LF","1.30.2020","second","Lynd",16,"cns","yes2","","","","","","",2,"LF066","","","","","","","","no","","yes","NA","NA","NA","NA","NA",220000,"","","chaloopa_Lynd_LF","3.5.2020","third","Lynd",3,"cns","yes2","","","","","","",2,"LF093","","","","","","","","no","","yes","NA","NA","NA","NA","NA",130000,"","","chaloopa_Lynd_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chaloopa_Lynd_LF_fourth","no","yes","no",NA
"49","chaloopa_Lynd","LH","12.19.2019","first","Lynd",9,"cns","yes2","","","","","","",2,"LF008","","","","","","","","no","","yes","NA","NA","NA","NA","NA",231000,"","","chaloopa_Lynd_LH","1.30.2020","second","Lynd",16,"cns","yes2","","","","","","",2,"LF065","","","","","","","","no","","yes","NA","NA","NA","NA","NA",240000,"","","chaloopa_Lynd_LH","3.5.2020","third","Lynd",3,"cns","yes2","","","","","","",2,"LF092","","","","","","","","no","","yes","NA","NA","NA","NA","NA",220000,"","","chaloopa_Lynd_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chaloopa_Lynd_LH_fourth","yes","yes","yes",NA
"50","chaloopa_Lynd","RH","12.19.2019","first","Lynd",9,"cns","yes2","","","","","","",2,"LF010","","","","","","","","no","","yes","NA","NA","NA","NA","NA",169000,"","","chaloopa_Lynd_RH","1.30.2020","second","Lynd",16,"cns","yes2","","","","","","",2,"LF067","","","","","","","","no","","yes","NA","NA","NA","NA","NA",1e+05,"","","chaloopa_Lynd_RH","3.5.2020","third","Lynd",3,"cns","yes2","","","","","","",2,"LF094","","","","","","","","no","","yes","NA","NA","NA","NA","NA",320000,"","","chaloopa_Lynd_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chaloopa_Lynd_RH_fourth","no","no","yes",NA
"51","clara_vonTrapp","RH","1.6.2020","first","vonTrapp",9,"cns","yes2","","","","","","",2,"VT009","","","","","","","","no","","yes","NA","NA","NA","NA","NA",290000,"","","clara_vonTrapp_RH","2.12.2020","second","vonTrapp",13,"cns","yes2","","","","","","",2,"VT044","","","","","","","","no","","yes","NA","NA","NA","NA","NA",160000,"","","clara_vonTrapp_RH","3.10.2020","third","vonTrapp",13,"cns","yes2","","","","","","",2,"VT078","","","","","","","","no","","yes","NA","NA","NA","NA","NA",420000,"","","clara_vonTrapp_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clara_vonTrapp_RH_fourth","yes","no","yes",NA
"52","denver_Swallowdale","LF","12.13.2019","first","Swallowdale",12,"cns","yes27","strep","yes27","","","","",27,"SW019","SW020","","","","","","","yes","","yes","NA","NA","NA","NA","NA",153000,"","","denver_Swallowdale_LF","1.22.2020","second","Swallowdale",29,"cns","yes27","strep","yes27","","","","",27,"SW082","SW083","","","","","","","yes","","yes","NA","NA","NA","NA","NA",160000,"","","denver_Swallowdale_LF","2.28.2020","third","Swallowdale",29,"strep","yes27","cns","yes27","","","","",27,"SW123","SW124","","","","","","","yes","","yes","NA","NA","NA","NA","NA",380000,"","","denver_Swallowdale_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"denver_Swallowdale_LF_fourth","no","no","yes",NA
"53","denver_Swallowdale","RH","12.13.2019","first","Swallowdale",12,"cns","yes2","","","","","","",2,"SW021","","","","","","","","no","","yes","NA","NA","NA","NA","NA",103000,"","","denver_Swallowdale_RH","1.22.2020","second","Swallowdale",29,"cns","yes2","","","","","","",2,"SW084","","","","","","","","no","","yes","NA","NA","NA","NA","NA",68000,"","","denver_Swallowdale_RH","2.28.2020","third","Swallowdale",29,"cns","yes2","","","","","","",2,"SW125","","","","","","","","no","","yes","NA","NA","NA","NA","NA",92000,"","","denver_Swallowdale_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"denver_Swallowdale_RH_fourth","no","no","no",NA
"54","esme_vonTrapp","LF","1.6.2020","first","vonTrapp",11,"cns","yes2","","","","","","",2,"VT012","","","","","","","","no","","yes","NA","NA","NA","NA","NA",82000,"","","esme_vonTrapp_LF","2.12.2020","second","vonTrapp",8,"cns","yes2","","","","","","",2,"VT043","","","","","","","","no","","yes","NA","NA","NA","NA","NA",50000,"","","esme_vonTrapp_LF","3.10.2020","third","vonTrapp",12,"cns","yes2","","","","","","",2,"VT077","","","","","","","","no","","yes","NA","NA","NA","NA","NA",83000,"","","esme_vonTrapp_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"esme_vonTrapp_LF_fourth","no","no","no",NA
"55","esme_vonTrapp","LH","1.6.2020","first","vonTrapp",11,"cns","yes2","","","","","","",2,"VT011","","","","","","","","no","","yes","NA","NA","NA","NA","NA",120000,"","","esme_vonTrapp_LH","2.12.2020","second","vonTrapp",8,"cns","yes2","","","","","","",2,"VT042","","","","","","","","no","","yes","NA","NA","NA","NA","NA",84000,"","","esme_vonTrapp_LH","3.10.2020","third","vonTrapp",12,"cns","yes2","","","","","","",2,"VT076","","","","","","","","no","","yes","NA","NA","NA","NA","NA",99000,"","","esme_vonTrapp_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"esme_vonTrapp_LH_fourth","no","no","no",NA
"56","farrah363_Paddlebridge","LF","1.17.2020","first","Paddlebridge",32,"cns","yes2","","","","","","",2,"PB026","","","","","","","","no","","yes","NA","NA","NA","NA","NA",73000,"","","farrah363_Paddlebridge_LF","2.21.2020","second","Paddlebridge",35,"cns","yes2","","","","","","",2,"PB060","","","","","","","","no","","yes","NA","NA","NA","NA","NA",47000,"","","farrah363_Paddlebridge_LF","3.20.2020","third","Paddlebridge",34,"cns","yes2","","","","","","",2,"PB100","","","","","","","","no","","yes","NA","NA","NA","NA","NA",540000,"","","farrah363_Paddlebridge_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"farrah363_Paddlebridge_LF_fourth","no","no","yes",NA
"57","farrah363_Paddlebridge","RF","1.17.2020","first","Paddlebridge",32,"cns","yes2","","","","","","",2,"PB027","","","","","","","","no","","yes","NA","NA","NA","NA","NA",220000,"","","farrah363_Paddlebridge_RF","2.21.2020","second","Paddlebridge",35,"cns","yes2","","","","","","",2,"PB061","","","","","","","","no","","yes","NA","NA","NA","NA","NA",120000,"","","farrah363_Paddlebridge_RF","3.20.2020","third","Paddlebridge",34,"cns","yes2","","","","","","",2,"PB101","","","","","","","","no","","yes","NA","NA","NA","NA","NA",7000,"","","farrah363_Paddlebridge_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"farrah363_Paddlebridge_RF_fourth","yes","no","no",NA
"58","farrent31_Paddlebridge","LH","1.17.2020","first","Paddlebridge",19,"cns","yes2","","","","","","",2,"PB013","","","","","","","","no","","yes","NA","NA","NA","NA","NA",70000,"","","farrent31_Paddlebridge_LH","2.21.2020","second","Paddlebridge",9,"cns","yes2","","","","","","",2,"PB030","","","","","","","","no","","yes","NA","NA","NA","NA","NA",46000,"","","farrent31_Paddlebridge_LH","3.20.2020","third","Paddlebridge",15,"cns","yes2","","","","","","",2,"PB071","","","","","","","","no","","yes","NA","NA","NA","NA","NA",85000,"","","farrent31_Paddlebridge_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"farrent31_Paddlebridge_LH_fourth","no","no","no",NA
"59","farrent31_Paddlebridge","RH","1.17.2020","first","Paddlebridge",19,"cns","yes2","","","","","","",2,"PB014","","","","","","","","no","","yes","NA","NA","NA","NA","NA",36000,"","","farrent31_Paddlebridge_RH","2.21.2020","second","Paddlebridge",9,"cns","yes2","","","","","","",2,"PB031","","","","","","","","no","","yes","NA","NA","NA","NA","NA",50000,"","","farrent31_Paddlebridge_RH","3.20.2020","third","Paddlebridge",15,"cns","yes2","","","","","","",2,"PB072","","","","","","","","no","","yes","NA","NA","NA","NA","NA",28000,"","","farrent31_Paddlebridge_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"farrent31_Paddlebridge_RH_fourth","no","no","no",NA
"60","ferrari28_Paddlebridge","RH","1.17.2020","first","Paddlebridge",13,"strep","yes1","","","","","","",1,"PB006","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2900000,"","","ferrari28_Paddlebridge_RH","2.21.2020","second","Paddlebridge",15,"strep","yes2","","","","","","",2,"PB035","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2800000,"","","ferrari28_Paddlebridge_RH","3.20.2020","third","Paddlebridge",17,"strep","yes2","","","","","","",2,"PB075","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3100000,"","","ferrari28_Paddlebridge_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ferrari28_Paddlebridge_RH_fourth","yes","yes","yes",NA
"61","fitzi31_Paddlebridge","RF","1.17.2020","first","Paddlebridge",12,"cns","yes2","","","","","","",2,"PB005","","","","","","","","no","","yes","NA","NA","NA","NA","NA",56000,"","","fitzi31_Paddlebridge_RF","2.21.2020","second","Paddlebridge",12,"cns","yes2","","","","","","",2,"PB033","","","","","","","","no","","yes","NA","NA","NA","NA","NA",46000,"","","fitzi31_Paddlebridge_RF","3.20.2020","third","Paddlebridge",16,"cns","yes2","","","","","","",2,"PB074","","","","","","","","no","","yes","NA","NA","NA","NA","NA",58000,"","","fitzi31_Paddlebridge_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fitzi31_Paddlebridge_RF_fourth","no","no","no",NA
"62","flavia_vonTrapp","LF","1.6.2020","first","vonTrapp",20,"cns","yes2","","","","","","",2,"VT019","","","","","","","","no","","yes","NA","NA","NA","NA","NA",86000,"","","flavia_vonTrapp_LF","2.12.2020","second","vonTrapp",21,"cns","yes2","","","","","","",2,"VT051","","","","","","","","no","","yes","NA","NA","NA","NA","NA",59000,"","","flavia_vonTrapp_LF","3.10.2020","third","vonTrapp",19,"cns","yes2","","","","","","",2,"VT084","","","","","","","","no","","yes","NA","NA","NA","NA","NA",140000,"","","flavia_vonTrapp_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flavia_vonTrapp_LF_fourth","no","no","no",NA
