"","cow_id","quarter","first_date","first_visit","first_farm","first_order","first_path_1","first_path1_imi","first_path_2","first_path2_imi","first_path_3","first_path3_imi","first_path_4","first_path4_imi","first_quarter_code","first_isolate_1","first_path_1_maldi_final_id","first_fix_1","first_isolate_2","first_path_2_maldi_final_id","first_fix_2","first_isolate_3","first_path_3_maldi_final_id","first_fix_3","first_isolate_4","first_path_4_maldi_final_id","first_fix_4","first_clinical","first_blind","first_teatinj","first_pstmilking","first_mixed.inf_series","first_dup_not_collected","first_imi_series","first_hygiene_scorer_1","first_hygiene_1","first_hygiene_scorer_2","first_hygiene_2","first_cc_1","first_cc_2","first_cc_3","first_scc","first_contam","first_contam_comment","first_uniqueID","second_date","second_visit","second_farm","second_order","second_path_1","second_path1_imi","second_path_2","second_path2_imi","second_path_3","second_path3_imi","second_path_4","second_path4_imi","second_quarter_code","second_isolate_1","second_path_1_maldi_final_id","second_fix_1","second_isolate_2","second_path_2_maldi_final_id","second_fix_2","second_isolate_3","second_path_3_maldi_final_id","second_fix_3","second_isolate_4","second_path_4_maldi_final_id","second_fix_4","second_clinical","second_blind","second_teatinj","second_pstmilking","second_mixed.inf_series","second_dup_not_collected","second_imi_series","second_hygiene_scorer_1","second_hygiene_1","second_hygiene_scorer_2","second_hygiene_2","second_cc_1","second_cc_2","second_cc_3","second_scc","second_contam","second_contam_comment","second_uniqueID","third_date","third_visit","third_farm","third_order","third_path_1","third_path1_imi","third_path_2","third_path2_imi","third_path_3","third_path3_imi","third_path_4","third_path4_imi","third_quarter_code","third_isolate_1","third_path_1_maldi_final_id","third_fix_1","third_isolate_2","third_path_2_maldi_final_id","third_fix_2","third_isolate_3","third_path_3_maldi_final_id","third_fix_3","third_isolate_4","third_path_4_maldi_final_id","third_fix_4","third_clinical","third_blind","third_teatinj","third_pstmilking","third_mixed.inf_series","third_dup_not_collected","third_imi_series","third_hygiene_scorer_1","third_hygiene_1","third_hygiene_scorer_2","third_hygiene_2","third_cc_1","third_cc_2","third_cc_3","third_scc","third_contam","third_contam_comment","third_uniqueID","fourth_date","fourth_visit","fourth_farm","fourth_order","fourth_path_1","fourth_path1_imi","fourth_path_2","fourth_path2_imi","fourth_path_3","fourth_path3_imi","fourth_path_4","fourth_path4_imi","fourth_quarter_code","fourth_isolate_1","fourth_path_1_maldi_final_id","fourth_fix_1","fourth_isolate_2","fourth_path_2_maldi_final_id","fourth_fix_2","fourth_isolate_3","fourth_path_3_maldi_final_id","fourth_fix_3","fourth_isolate_4","fourth_path_4_maldi_final_id","fourth_fix_4","fourth_clinical","fourth_blind","fourth_teatinj","fourth_pstmilking","fourth_mixed.inf_series","fourth_dup_not_collected","fourth_imi_series","fourth_hygiene_scorer_1","fourth_hygiene_1","fourth_hygiene_scorer_2","fourth_hygiene_2","fourth_cc_1","fourth_cc_2","fourth_cc_3","fourth_scc","fourth_contam","fourth_contam_comment","fourth_uniqueID"
"1434","tallula_vonTrapp","LH","1.6.2020","first","vonTrapp",12,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"5000","","","tallula_vonTrapp_LH","2.12.2020","second","vonTrapp",16,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"470000","","","tallula_vonTrapp_LH","3.10.2020","third","vonTrapp",16,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",4,NA,NA,NA,"170000","","","tallula_vonTrapp_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tallula_vonTrapp_LH_fourth"
"1435","tallula_vonTrapp","RF","1.6.2020","first","vonTrapp",12,"cns","yes2","","","","","","",2,"vt013","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",3,NA,NA,NA,"120000","","","tallula_vonTrapp_RF","2.12.2020","second","vonTrapp",16,"cns","yes2","","","","","","",2,"vt049","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"53000","","","tallula_vonTrapp_RF","3.10.2020","third","vonTrapp",16,"cns","yes2","","","","","","",2,"vt082","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",4,"c",4,NA,NA,NA,"78000","","","tallula_vonTrapp_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tallula_vonTrapp_RF_fourth"
"1436","tallula_vonTrapp","RH","1.6.2020","first","vonTrapp",12,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"6000","","","tallula_vonTrapp_RH","2.12.2020","second","vonTrapp",16,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"3000","","","tallula_vonTrapp_RH","3.10.2020","third","vonTrapp",16,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",4,"c",4,NA,NA,NA,"3000","","","tallula_vonTrapp_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tallula_vonTrapp_RH_fourth"
"1437","teach_OughtaBe","LF","1.3.2020","first","OughtaBe",5,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",NA,NA,NA,NA,"4000","","","teach_OughtaBe_LF","2.14.2020","second","OughtaBe",4,"corynebac","yes2","","","","","","",2,"ob060","","","","","","","",NA,"","",NA,"","","","","no","","yes","t",3,"c",2,NA,NA,NA,"6000","","","teach_OughtaBe_LF","3.12.2020","third","OughtaBe",3,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"0","","","teach_OughtaBe_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teach_OughtaBe_LF_fourth"
"1438","teach_OughtaBe","LH","1.3.2020","first","OughtaBe",5,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",NA,NA,NA,NA,"6000","","","teach_OughtaBe_LH","2.14.2020","second","OughtaBe",4,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","t",3,"c",2,NA,NA,NA,"9000","","","teach_OughtaBe_LH","3.12.2020","third","OughtaBe",3,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"2000","","","teach_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teach_OughtaBe_LH_fourth"
"1439","teach_OughtaBe","RF","1.3.2020","first","OughtaBe",5,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",NA,NA,NA,NA,"7000","","","teach_OughtaBe_RF","2.14.2020","second","OughtaBe",4,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","t",3,"c",2,NA,NA,NA,"4000","","","teach_OughtaBe_RF","3.12.2020","third","OughtaBe",3,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"0","","","teach_OughtaBe_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teach_OughtaBe_RF_fourth"
"1440","teach_OughtaBe","RH","1.3.2020","first","OughtaBe",5,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,"c",NA,NA,NA,NA,"4000","","","teach_OughtaBe_RH","2.14.2020","second","OughtaBe",4,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","t",3,"c",2,NA,NA,NA,"4000","","","teach_OughtaBe_RH","3.12.2020","third","OughtaBe",3,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"0","","","teach_OughtaBe_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teach_OughtaBe_RH_fourth"
"1441","teatree_StonyPond","LF","12.12.2019","first","StonyPond",10,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"17000","","","teatree_StonyPond_LF","1.10.2020","second","StonyPond",10,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"41000","","","teatree_StonyPond_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teatree_StonyPond_LF_fourth"
"1442","teatree_StonyPond","LH","12.12.2019","first","StonyPond",10,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"8000","","","teatree_StonyPond_LH","1.10.2020","second","StonyPond",10,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"14000","","","teatree_StonyPond_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teatree_StonyPond_LH_fourth"
"1443","teatree_StonyPond","RF","12.12.2019","first","StonyPond",10,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"4000","","","teatree_StonyPond_RF","1.10.2020","second","StonyPond",10,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"6000","","","teatree_StonyPond_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teatree_StonyPond_RF_fourth"
"1444","teatree_StonyPond","RH","12.12.2019","first","StonyPond",10,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,NA,NA,NA,NA,NA,"6000","","","teatree_StonyPond_RH","1.10.2020","second","StonyPond",10,"","","","","","","","",7,"","","","","","","","",NA,"","",NA,"","","","","","","","j",2,NA,NA,NA,NA,NA,"7000","","","teatree_StonyPond_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teatree_StonyPond_RH_fourth"
"1445","tess_OughtaBe","LF","1.3.2020","first","OughtaBe",13,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"2000","","","tess_OughtaBe_LF","2.14.2020","second","OughtaBe",10,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"2000","","","tess_OughtaBe_LF","3.12.2020","third","OughtaBe",12,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"0","","","tess_OughtaBe_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tess_OughtaBe_LF_fourth"
"1446","tess_OughtaBe","LH","1.3.2020","first","OughtaBe",13,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"2000","","","tess_OughtaBe_LH","2.14.2020","second","OughtaBe",10,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"2000","","","tess_OughtaBe_LH","3.12.2020","third","OughtaBe",12,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"0","","","tess_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tess_OughtaBe_LH_fourth"
"1447","tess_OughtaBe","RF","1.3.2020","first","OughtaBe",13,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"0","","","tess_OughtaBe_RF","2.14.2020","second","OughtaBe",10,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"3000","","","tess_OughtaBe_RF","3.12.2020","third","OughtaBe",12,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"0","","","tess_OughtaBe_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tess_OughtaBe_RF_fourth"
"1448","tess_OughtaBe","RH","1.3.2020","first","OughtaBe",13,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",3,NA,NA,NA,"2000","","","tess_OughtaBe_RH","2.14.2020","second","OughtaBe",10,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"0","","","tess_OughtaBe_RH","3.12.2020","third","OughtaBe",12,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",2,NA,NA,NA,"0","","","tess_OughtaBe_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tess_OughtaBe_RH_fourth"
"1449","tessa_vonTrapp","LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.10.2020","third","vonTrapp",30,"","","","","","","","",4,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,"3000","","","tessa_vonTrapp_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tessa_vonTrapp_LF_fourth"
"1450","tessa_vonTrapp","LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.10.2020","third","vonTrapp",30,"","","","","","","","",10,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,"2000","","","tessa_vonTrapp_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tessa_vonTrapp_LH_fourth"
"1451","tessa_vonTrapp","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.10.2020","third","vonTrapp",30,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,"4000","","","tessa_vonTrapp_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tessa_vonTrapp_RF_fourth"
"1452","tessa_vonTrapp","RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.10.2020","third","vonTrapp",30,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",4,NA,NA,NA,"3000","","","tessa_vonTrapp_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tessa_vonTrapp_RH_fourth"
"1453","tiktac_OughtaBe","LF","1.3.2020","first","OughtaBe",28,"","","","","","","","",16,"","","","","","","","",NA,"","",NA,"","yes","","","","","","j",3,"c",2,NA,NA,NA,"not analyzed","","","tiktac_OughtaBe_LF","2.14.2020","second","OughtaBe",25,"","","","","","","","",16,"","","","","","","","",NA,"","",NA,"","yes","","","","","","t",2,"c",2,NA,NA,NA,"not analyzed","","","tiktac_OughtaBe_LF","3.12.2020","third","OughtaBe",25,"","","","","","","","",16,"","","","","","","","",NA,"","",NA,"","yes","","","","","","j",1,"c",1,NA,NA,NA,"not analyzed","","","tiktac_OughtaBe_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tiktac_OughtaBe_LF_fourth"
"1454","tiktac_OughtaBe","LH","1.3.2020","first","OughtaBe",28,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","j",3,"c",2,NA,NA,NA,"2000","","","tiktac_OughtaBe_LH","2.14.2020","second","OughtaBe",25,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"39000","","","tiktac_OughtaBe_LH","3.12.2020","third","OughtaBe",25,"","","","","","","","",5,"","","","","","","","",NA,"","",NA,"","","","","","","","j",1,"c",1,NA,NA,NA,"9000","","","tiktac_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tiktac_OughtaBe_LH_fourth"
"1455","tiktac_OughtaBe","RF","1.3.2020","first","OughtaBe",28,"sa","yes2","","","","","","",2,"ob038","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",2,NA,NA,NA,"220000","","","tiktac_OughtaBe_RF","2.14.2020","second","OughtaBe",25,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"1600000","","","tiktac_OughtaBe_RF","3.12.2020","third","OughtaBe",25,"sa","yes2","","","","","","",2,"ob155","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",1,"c",1,NA,NA,NA,"620000","","","tiktac_OughtaBe_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tiktac_OughtaBe_RF_fourth"
"1456","tiktac_OughtaBe","RH","1.3.2020","first","OughtaBe",28,"strep","yes27","cns","yes27","","","","",27,"ob036","","","ob037","","","","",NA,"","",NA,"","","","","yes","","yes","j",3,"c",2,NA,NA,NA,"210000","","","tiktac_OughtaBe_RH","2.14.2020","second","OughtaBe",25,"","","","","","","","",3,"","","","","","","","",NA,"","",NA,"","","","","","","","t",2,"c",2,NA,NA,NA,"510000","","","tiktac_OughtaBe_RH","3.12.2020","third","OughtaBe",25,"cns","yes27","strep","yes27","","","","",27,"ob153","","","ob154","","","","",NA,"","",NA,"","","","","yes","","yes","j",1,"c",1,NA,NA,NA,"530000","","","tiktac_OughtaBe_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tiktac_OughtaBe_RH_fourth"
"1457","tiktoe_OughtaBe","LF","1.3.2020","first","OughtaBe",32,"cns","yes2","","","","","","",2,"ob042","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,"61000","","","tiktoe_OughtaBe_LF","2.14.2020","second","OughtaBe",33,"cns","yes2","","","","","","",2,"ob098","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","t",2,"c",3,NA,NA,NA,"33000","","","tiktoe_OughtaBe_LF","3.12.2020","third","OughtaBe",33,"cns","yes2","","","","","","",2,"ob161","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",4,NA,NA,NA,"20000","","","tiktoe_OughtaBe_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tiktoe_OughtaBe_LF_fourth"
"1458","tiktoe_OughtaBe","LH","1.3.2020","first","OughtaBe",32,"cns","yes2","","","","","","",2,"ob041","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,"110000","","","tiktoe_OughtaBe_LH","2.14.2020","second","OughtaBe",33,"cns","yes2","","","","","","",2,"ob097","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","t",2,"c",3,NA,NA,NA,"77000","","","tiktoe_OughtaBe_LH","3.12.2020","third","OughtaBe",33,"cns","yes2","","","","","","",2,"ob160","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",4,NA,NA,NA,"19000","","","tiktoe_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tiktoe_OughtaBe_LH_fourth"
"1459","tiktoe_OughtaBe","RF","1.3.2020","first","OughtaBe",32,"cns","yes2","","","","","","",2,"ob044","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",2,"c",2,NA,NA,NA,"160000","","","tiktoe_OughtaBe_RF","2.14.2020","second","OughtaBe",33,"cns","yes2","","","","","","",2,"ob100","staphylococcus chromogenes","","","","","","",NA,"","",NA,"","","","","no","","yes","t",2,"c",3,NA,NA,NA,"110000","","","tiktoe_OughtaBe_RF","3.12.2020","third","OughtaBe",33,"cns","yes2","","","","","","",2,"ob163","","","","","","","",NA,"","",NA,"","","","","no","","yes","j",3,"c",4,NA,NA,NA,"12000","","","tiktoe_OughtaBe_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tiktoe_OughtaBe_RF_fourth"
