date,visit,farm,order,cow_id,quarter,path_1,path1_IMI,path_2,path2_IMI,path_3,path3_IMI,path_4,path4_IMI,quarter_code,isolate_1,isolate_2,isolate_3,isolate_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,IMI_series,hygiene_1,hygiene_2,cc_1,cc_2,cc_3,scc,contam,contam_comment
1.22.2020,second,Swallowdale,17,rock7,RF,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,18,marta,LH,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,18,marta,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,18,marta,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,18,marta,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,19,dorian,LH,cns,yes2,,,,,,,2,SW075,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,19,dorian,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,19,dorian,RH,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,19,dorian,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,20,pasta,LH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,20,pasta,LF,cns,yes2,,,,,,,2,SW076,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,20,pasta,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,20,pasta,RF,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,21,denise,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,21,denise,LF,cns,yes2,,,,,,,2,SW077,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,21,denise,RH,cns,yes2,,,,,,,2,SW078,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,21,denise,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,22,skyler,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,22,skyler,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,22,skyler,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,22,skyler,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,23,pamela,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,23,pamela,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,23,pamela,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,23,pamela,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,24,halo,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,24,halo,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,24,halo,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,24,halo,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,25,debutant,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,25,debutant,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,25,debutant,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,25,debutant,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,26,ferris,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,26,ferris,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,26,ferris,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,26,ferris,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,27,jazz,LH,corynebac,yes2,,,,,,,2,SW079,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,27,jazz,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,27,jazz,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,27,jazz,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,28,sondra,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,28,sondra,LF,strep,yes27,cns,yes27,,,,,27,SW080,SW081,,,,,,,yes,,yes,,,,,,,,
1.22.2020,second,Swallowdale,28,sondra,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,28,sondra,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,29,denver,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,29,denver,LF,cns,yes27,strep,yes27,,,,,27,SW082,SW083,,,,,,,yes,,yes,,,,,,,,
1.22.2020,second,Swallowdale,29,denver,RH,cns,yes2,,,,,,,2,SW084,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,29,denver,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,30,sonic,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,30,sonic,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,30,sonic,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,30,sonic,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,31,cassia,LH,cns,yes2,,,,,,,2,SW085,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,31,cassia,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,31,cassia,RH,cns,yes2,,,,,,,2,SW086,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,31,cassia,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,32,pledge,LH,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,32,pledge,LF,cns,yes2,,,,,,,2,SW087,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,32,pledge,RH,cns,yes2,,,,,,,2,SW088,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,32,pledge,RF,cns,yes2,,,,,,,2,SW089,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,33,opal,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,33,opal,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,33,opal,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,33,opal,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,34,jewel,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,34,jewel,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,34,jewel,RH,cns,yes27,cns,other35,,,,,35,SW090,SW092,,,,,,,tbd,,yes,,,,,,,,
1.22.2020,second,Swallowdale,34,jewel,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,35,gigi,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,35,gigi,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,35,gigi,RH,sa,yes2,,,,,,,2,SW091,,,,,,,,no,,yes,,,,,,,,
1.22.2020,second,Swallowdale,35,gigi,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,36,deedee,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,36,deedee,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,36,deedee,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
1.22.2020,second,Swallowdale,36,deedee,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,1,sparky,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,1,sparky,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,1,sparky,RH,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,1,sparky,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,2,diane,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,2,diane,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,2,diane,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,2,diane,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,3,quantum,LH,,,,,,,,,5,,,,,,,,yes,,,,,,,,,,,
2.28.2020,third,Swallowdale,3,quantum,LF,cns,yes2,,,,,,,2,SW093,,,,,,,yes,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,3,quantum,RH,,,,,,,,,3,,,,,,,,yes,,,,,,,,,,,
2.28.2020,third,Swallowdale,3,quantum,RF,,,,,,,,,3,,,,,,,,yes,,,,,,,,,,,
2.28.2020,third,Swallowdale,4,pasta,LH,,,,,,,,,7,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,4,pasta,LF,cns,yes2,,,,,,,2,SW094,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,4,pasta,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,4,pasta,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,5,paige,LH,cns,yes2,,,,,,,2,SW095,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,5,paige,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,5,paige,RH,cns,yes2,,,,,,,2,SW096,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,5,paige,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,6,dorian,LH,cns,yes2,,,,,,,2,SW097,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,6,dorian,RH,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,6,dorian,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,6,dorian,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,7,picknick,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,7,picknick,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,7,picknick,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,7,picknick,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,8,casbah,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,8,casbah,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,8,casbah,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,8,casbah,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,9,29,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,9,29,LF,strep,yes2,,,,,,,2,SW098,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,9,29,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,9,29,RF,strep,yes27,cns,yes27,,,,,27,SW099,SW100,,,,,,,yes,,yes,,,,,,,,
2.28.2020,third,Swallowdale,10,debutant,LH,,,,,,,,,8,,,,,,,,,,,,,,,,,,yes,
2.28.2020,third,Swallowdale,10,debutant,LF,,,,,,,,,8,,,,,,,,,,,,,,,,,,yes,
2.28.2020,third,Swallowdale,10,debutant,RH,,,,,,,,,28,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,10,debutant,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,11,pledge,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,11,pledge,LF,cns,yes2,,,,,,,2,SW101,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,11,pledge,RH,cns,yes2,,,,,,,2,SW102,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,11,pledge,RF,cns,yes2,,,,,,,2,SW103,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,12,maisie,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,12,maisie,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,12,maisie,RH,strep,yes2,,,,,,,2,SW104,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,12,maisie,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,13,amber,LH,cns,yes2,,,,,,,2,SW105,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,13,amber,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,13,amber,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,13,amber,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,14,gretchen,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,14,gretchen,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,14,gretchen,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,14,gretchen,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,15,deedee,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,15,deedee,LF,corynebac,no17,,,,,,,17,SW106,,,,,,,,,,no,,,,,,,,
2.28.2020,third,Swallowdale,15,deedee,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,15,deedee,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,16,jazz,LH,corynebac,yes2,,,,,,,2,SW107,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,16,jazz,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,16,jazz,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,16,jazz,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,17,cambric,LH,cns,yes2,,,,,,,2,SW108,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,17,cambric,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,17,cambric,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,17,cambric,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,18,shelly,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,18,shelly,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,18,shelly,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,18,shelly,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,19,ferris,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,19,ferris,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,19,ferris,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,19,ferris,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,20,sondra,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,20,sondra,LF,strep,yes27,cns,yes27,,,,,27,SW109,SW110,,,,,,,yes,,yes,,,,,,,,
2.28.2020,third,Swallowdale,20,sondra,RH,strep,yes29,corynebac,other29,,,,,29,SW111,SW112,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,20,sondra,RF,cns,yes27,corynebac,yes27,,,,,27,SW113,SW114,,,,,,,yes,,yes,,,,,,,,
2.28.2020,third,Swallowdale,21,marshmellow,LH,strep,yes1,,,,,,,1,SW115,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,21,marshmellow,LF,cns,yes2,,,,,,,2,SW116,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,21,marshmellow,RH,strep,yes29,,,,,,,29,SW117,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,21,marshmellow,RF,cns,yes2,,,,,,,2,SW118,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,22,denise,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,22,denise,LF,cns,yes2,,,,,,,2,SW119,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,22,denise,RH,cns,yes2,,,,,,,2,SW120,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,22,denise,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,23,flossy,LH,cns,no17,,,,,,,17,SW121,,,,,,,,,,no,,,,,,,,
2.28.2020,third,Swallowdale,23,flossy,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,23,flossy,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,23,flossy,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,24,pamela,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,24,pamela,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,24,pamela,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,24,pamela,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,25,jewel,LH,cns,yes1,,,,,,,1,SW122,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,25,jewel,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,25,jewel,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,25,jewel,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,26,marta,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,26,marta,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,26,marta,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,26,marta,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,27,halo,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,27,halo,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,27,halo,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,27,halo,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,28,rock7,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,28,rock7,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,28,rock7,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,28,rock7,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,29,denver,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,29,denver,LF,strep,yes27,cns,yes27,,,,,27,SW123,SW124,,,,,,,yes,,yes,,,,,,,,
2.28.2020,third,Swallowdale,29,denver,RH,cns,yes2,,,,,,,2,SW125,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,29,denver,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,30,opal,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,30,opal,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,30,opal,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,30,opal,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,31,gigi,LH,,,,,,,,,7,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,31,gigi,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,31,gigi,RH,sa,yes1,,,,,,,1,SW126,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,31,gigi,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,32,sonic,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,32,sonic,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,32,sonic,RH,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,32,sonic,RF,,,,,,,,,6,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,33,goldie,LH,strep,other12,cns,other12,,,,,12,SW127,SW128,,,,,,,,,no,,,,,,,,
2.28.2020,third,Swallowdale,33,goldie,LF,cns,yes2,,,,,,,2,SW129,,,,,,,,,,yes,,,,,,,,
2.28.2020,third,Swallowdale,33,goldie,RH,cns,other12,strep,other12,,,,,12,SW130,SW131,,,,,,,,,no,,,,,,,,
2.28.2020,third,Swallowdale,33,goldie,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,34,cassia,LH,cns,yes1,,,,,,,1,SW132,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,34,cassia,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,34,cassia,RH,cns,yes1,,,,,,,1,SW133,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,34,cassia,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,35,skyler,LH,cns,yes1,,,,,,,1,SW134,,,,,,,,no,,yes,,,,,,,,
2.28.2020,third,Swallowdale,35,skyler,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,35,skyler,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
2.28.2020,third,Swallowdale,35,skyler,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,1,bigred,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,1,bigred,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,1,bigred,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,1,bigred,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,2,zag,LH,corynebac,yes2,,,,,,,2,SP001,,,,,,,,no,,yes,,,,,,,,
12.12.2019,first,StonyPond,2,zag,LF,cns,yes2,,,,,,,2,SP002,,,,,,,,no,,yes,,,,,,,,
12.12.2019,first,StonyPond,2,zag,RH,,,,,,,,,15,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,2,zag,RF,,,,,,,,,15,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,3,margo,LH,cns,yes2,,,,,,,2,SP003,,,,,,,,no,,yes,,,,,,,,
12.12.2019,first,StonyPond,3,margo,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,3,margo,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,3,margo,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,4,lish,LH,cns,yes27,cns,yes27,,,,,27,SP006,SP007,,,,,,,yes,,yes,,,,,,,,
12.12.2019,first,StonyPond,4,lish,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,4,lish,RH,cns,yes27,cns,yes27,,,,,27,SP004,SP005,,,,,,,yes,,yes,,,,,,,,
12.12.2019,first,StonyPond,4,lish,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,5,echo,LH,cns,yes2,,,,,,,2,SP008,,,,,,,,no,,yes,,,,,,,,
12.12.2019,first,StonyPond,5,echo,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,5,echo,RH,cns,yes2,,,,,,,2,SP009,,,,,,,,no,,yes,,,,,,,,
12.12.2019,first,StonyPond,5,echo,RF,cns,yes2,,,,,,,2,SP010,,,,,,,,no,,yes,,,,,,,,
12.12.2019,first,StonyPond,6,peaches,LH,cns,yes2,,,,,,,2,SP011,,,,,,,,no,,yes,,,,,,,,
12.12.2019,first,StonyPond,6,peaches,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,6,peaches,RH,,,,,,,,,16,,,,,,yes,,,,,,,,,,,,,
12.12.2019,first,StonyPond,6,peaches,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,7,riley,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
12.12.2019,first,StonyPond,7,riley,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
